date,cash,value,601288.SH_volume_1_x,601398.SH_volume_2,601288.SH_volume_1_y,601988.SH_volume_2,002017.SZ_volume_1,600776.SH_volume_2,002194.SZ_volume_1_x,603118.SH_volume_2_x,002463.SZ_volume_1,603118.SH_volume_2_y,600062.SH_volume_1,603367.SH_volume_2,002234.SZ_volume_1,002746.SZ_volume_2,000686.SZ_volume_1_x,002926.SZ_volume_2,000810.SZ_volume_1,002463.SZ_volume_2_x,002792.SZ_volume_1_x,603118.SH_volume_2,601988.SH_volume_1,601998.SH_volume_2,600602.SH_volume_1_x,600756.SH_volume_2,600928.SH_volume_1,601860.SH_volume_2,600602.SH_volume_1_y,603383.SH_volume_2_x,300134.SZ_volume_1,603328.SH_volume_2_x,000686.SZ_volume_1_y,000783.SZ_volume_2,600756.SH_volume_1,603383.SH_volume_2_y,600446.SH_volume_1,600602.SH_volume_2,002194.SZ_volume_1_y,002463.SZ_volume_2_y,002792.SZ_volume_1_y,603328.SH_volume_2_y,rev
2022-01-11,337670527.45896024,-25624093.39597038,0,0,1930000.0,-1643700.0,0,0,260000.0,-569500.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,2800.0,-130000.0,0.0,0.0,80000.0,-228300.0,150000.0,-169700.0,40000.0,-3100.0,250000.0,-263900.0,280000.0,-565000.0,-0.16398762859750482
2022-01-12,337670527.45896024,-33342773.177158676,0,0,1930000.0,-1643700.0,0,0,260000.0,-569500.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,2800.0,-130000.0,0.0,0.0,80000.0,-228300.0,150000.0,-169700.0,40000.0,-3100.0,250000.0,-263900.0,280000.0,-565000.0,0.301227429275688
2022-01-13,337670527.45896024,-39097241.22390406,0,0,1930000.0,-1643700.0,0,0,260000.0,-569500.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,2800.0,-130000.0,0.0,0.0,80000.0,-228300.0,150000.0,-169700.0,40000.0,-3100.0,250000.0,-263900.0,280000.0,-565000.0,0.1725851660919271
2022-01-14,337670527.45896024,-45026630.51386034,0,0,1930000.0,-1643700.0,0,0,260000.0,-569500.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,2800.0,-130000.0,0.0,0.0,80000.0,-228300.0,150000.0,-169700.0,40000.0,-3100.0,250000.0,-263900.0,280000.0,-565000.0,0.1516574853964645
2022-01-17,373851462.8562641,-5489330057.082172,0,0,1930000.0,-1643700.0,0,0,260000.0,-569500.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80000.0,-228300.0,150000.0,-169700.0,40000.0,-3100.0,250000.0,-263900.0,280000.0,-565000.0,120.91296560359802
2022-01-18,373851462.8562641,-5481097530.970067,0,0,1930000.0,-1643700.0,0,0,260000.0,-569500.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80000.0,-228300.0,150000.0,-169700.0,40000.0,-3100.0,250000.0,-263900.0,280000.0,-565000.0,-0.0014997323947544272
2022-01-19,487093219.3618221,-5629195640.622844,0,0,1930000.0,-1643700.0,0,0,260000.0,-569500.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80000.0,-228300.0,0.0,0.0,40000.0,-3100.0,250000.0,-263900.0,280000.0,-565000.0,0.02701979098455598
2022-01-20,487666568.7179151,-587745912.6599063,0,0,1930000.0,-1643700.0,0,0,260000.0,-569500.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,2500.0,-100000.0,0.0,0.0,0.0,0.0,0.0,0.0,80000.0,-228300.0,0.0,0.0,40000.0,-3100.0,250000.0,-263900.0,280000.0,-565000.0,-0.8955897165096797
2022-01-21,487666568.7179151,-596473730.939171,0,0,1930000.0,-1643700.0,0,0,260000.0,-569500.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,2500.0,-100000.0,0.0,0.0,0.0,0.0,0.0,0.0,80000.0,-228300.0,0.0,0.0,40000.0,-3100.0,250000.0,-263900.0,280000.0,-565000.0,0.014849645214487284
2022-01-24,487666568.7179151,-597038428.7321857,0,0,1930000.0,-1643700.0,0,0,260000.0,-569500.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,2500.0,-100000.0,0.0,0.0,0.0,0.0,0.0,0.0,80000.0,-228300.0,0.0,0.0,40000.0,-3100.0,250000.0,-263900.0,280000.0,-565000.0,0.0009467270119769555
2022-01-25,487666568.7179151,-548801701.0854766,0,0,1930000.0,-1643700.0,0,0,260000.0,-569500.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,2500.0,-100000.0,0.0,0.0,0.0,0.0,0.0,0.0,80000.0,-228300.0,0.0,0.0,40000.0,-3100.0,250000.0,-263900.0,280000.0,-565000.0,-0.08079333812588918
2022-01-26,487666568.7179151,-558830614.1480218,0,0,1930000.0,-1643700.0,0,0,260000.0,-569500.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,2500.0,-100000.0,0.0,0.0,0.0,0.0,0.0,0.0,80000.0,-228300.0,0.0,0.0,40000.0,-3100.0,250000.0,-263900.0,280000.0,-565000.0,0.018274201852342964
2022-01-27,487980876.6223514,-446652699.3312011,0,0,1930000.0,-1643700.0,0,0,260000.0,-569500.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,2500.0,-100000.0,0.0,0.0,0.0,0.0,230000.0,-521800.0,80000.0,-228300.0,0.0,0.0,40000.0,-3100.0,250000.0,-263900.0,280000.0,-565000.0,-0.20073688158234526
2022-01-28,487980876.6223514,-460724812.3917959,0,0,1930000.0,-1643700.0,0,0,260000.0,-569500.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,2500.0,-100000.0,0.0,0.0,0.0,0.0,230000.0,-521800.0,80000.0,-228300.0,0.0,0.0,40000.0,-3100.0,250000.0,-263900.0,280000.0,-565000.0,0.03150571592126461
2022-02-07,487980876.6223514,-462495002.72647876,0,0,1930000.0,-1643700.0,0,0,260000.0,-569500.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,2500.0,-100000.0,0.0,0.0,0.0,0.0,230000.0,-521800.0,80000.0,-228300.0,0.0,0.0,40000.0,-3100.0,250000.0,-263900.0,280000.0,-565000.0,0.0038421858060848635
2022-02-08,487980876.6223514,-503216190.06626457,0,0,1930000.0,-1643700.0,0,0,260000.0,-569500.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,2500.0,-100000.0,0.0,0.0,0.0,0.0,230000.0,-521800.0,80000.0,-228300.0,0.0,0.0,40000.0,-3100.0,250000.0,-263900.0,280000.0,-565000.0,0.08804676180224269
2022-02-09,487980876.6223514,-541835303.297991,0,0,1930000.0,-1643700.0,0,0,260000.0,-569500.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,2500.0,-100000.0,0.0,0.0,0.0,0.0,230000.0,-521800.0,80000.0,-228300.0,0.0,0.0,40000.0,-3100.0,250000.0,-263900.0,280000.0,-565000.0,0.07674457617637653
2022-02-10,531878766.49830145,-5350026110.939853,0,0,1930000.0,-1643700.0,0,0,260000.0,-569500.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,230000.0,-521800.0,80000.0,-228300.0,0.0,0.0,40000.0,-3100.0,250000.0,-263900.0,280000.0,-565000.0,8.873897249543964
2022-02-11,531878766.49830145,-5226104829.320135,0,0,1930000.0,-1643700.0,0,0,260000.0,-569500.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,230000.0,-521800.0,80000.0,-228300.0,0.0,0.0,40000.0,-3100.0,250000.0,-263900.0,280000.0,-565000.0,-0.023162743330601754
2022-02-14,531878766.49830145,-5125742846.075656,0,0,1930000.0,-1643700.0,0,0,260000.0,-569500.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,230000.0,-521800.0,80000.0,-228300.0,0.0,0.0,40000.0,-3100.0,250000.0,-263900.0,280000.0,-565000.0,-0.019203974379047306
2022-02-15,531878766.49830145,-5122699709.990361,0,0,1930000.0,-1643700.0,0,0,260000.0,-569500.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,230000.0,-521800.0,80000.0,-228300.0,0.0,0.0,40000.0,-3100.0,250000.0,-263900.0,280000.0,-565000.0,-0.0005936965970941843
2022-02-16,531878766.49830145,-5127592748.063355,0,0,1930000.0,-1643700.0,0,0,260000.0,-569500.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,230000.0,-521800.0,80000.0,-228300.0,0.0,0.0,40000.0,-3100.0,250000.0,-263900.0,280000.0,-565000.0,0.0009551678509382988
2022-02-17,531878766.49830145,-5008034800.0625305,0,0,1930000.0,-1643700.0,0,0,260000.0,-569500.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,230000.0,-521800.0,80000.0,-228300.0,0.0,0.0,40000.0,-3100.0,250000.0,-263900.0,280000.0,-565000.0,-0.0233165841897216
2022-02-18,531878766.49830145,-5569286128.38362,0,0,1930000.0,-1643700.0,0,0,260000.0,-569500.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,230000.0,-521800.0,80000.0,-228300.0,0.0,0.0,40000.0,-3100.0,250000.0,-263900.0,280000.0,-565000.0,0.11207017337700642
2022-02-21,531878766.49830145,-6202414867.134718,0,0,1930000.0,-1643700.0,0,0,260000.0,-569500.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,230000.0,-521800.0,80000.0,-228300.0,0.0,0.0,40000.0,-3100.0,250000.0,-263900.0,280000.0,-565000.0,0.11368220704703691
2022-02-22,531878766.49830145,-6903955166.447014,0,0,1930000.0,-1643700.0,0,0,260000.0,-569500.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,230000.0,-521800.0,80000.0,-228300.0,0.0,0.0,40000.0,-3100.0,250000.0,-263900.0,280000.0,-565000.0,0.11310760636628947
2022-02-23,531878766.49830145,-7030194696.393574,0,0,1930000.0,-1643700.0,0,0,260000.0,-569500.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,230000.0,-521800.0,80000.0,-228300.0,0.0,0.0,40000.0,-3100.0,250000.0,-263900.0,280000.0,-565000.0,0.018285102800215114
2022-02-24,531878766.49830145,-6277012033.805659,0,0,1930000.0,-1643700.0,0,0,260000.0,-569500.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,230000.0,-521800.0,80000.0,-228300.0,0.0,0.0,40000.0,-3100.0,250000.0,-263900.0,280000.0,-565000.0,-0.10713539170889397
2022-02-25,531878766.49830145,-6053176868.443225,0,0,1930000.0,-1643700.0,0,0,260000.0,-569500.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,230000.0,-521800.0,80000.0,-228300.0,0.0,0.0,40000.0,-3100.0,250000.0,-263900.0,280000.0,-565000.0,-0.0356595087211784
2022-02-28,531878766.49830145,-6014547501.63541,0,0,1930000.0,-1643700.0,0,0,260000.0,-569500.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,230000.0,-521800.0,80000.0,-228300.0,0.0,0.0,40000.0,-3100.0,250000.0,-263900.0,280000.0,-565000.0,-0.006381668278883312
2022-03-01,531878766.49830145,-6459544685.355732,0,0,1930000.0,-1643700.0,0,0,260000.0,-569500.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,230000.0,-521800.0,80000.0,-228300.0,0.0,0.0,40000.0,-3100.0,250000.0,-263900.0,280000.0,-565000.0,0.07398681007994745
2022-03-02,531878766.49830145,-6316016620.113693,0,0,1930000.0,-1643700.0,0,0,260000.0,-569500.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,230000.0,-521800.0,80000.0,-228300.0,0.0,0.0,40000.0,-3100.0,250000.0,-263900.0,280000.0,-565000.0,-0.022219532836025957
2022-03-03,531878766.49830145,-6124593398.023605,0,0,1930000.0,-1643700.0,0,0,260000.0,-569500.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,230000.0,-521800.0,80000.0,-228300.0,0.0,0.0,40000.0,-3100.0,250000.0,-263900.0,280000.0,-565000.0,-0.030307586823076216
2022-03-04,531878766.49830145,-5910269071.349078,0,0,1930000.0,-1643700.0,0,0,260000.0,-569500.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,230000.0,-521800.0,80000.0,-228300.0,0.0,0.0,40000.0,-3100.0,250000.0,-263900.0,280000.0,-565000.0,-0.034994049848874775
2022-03-07,531878766.49830145,-5973787561.331973,0,0,1930000.0,-1643700.0,0,0,260000.0,-569500.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,230000.0,-521800.0,80000.0,-228300.0,0.0,0.0,40000.0,-3100.0,250000.0,-263900.0,280000.0,-565000.0,0.01074714014135325
2022-03-08,531878766.49830145,-6639997058.697521,0,0,1930000.0,-1643700.0,0,0,260000.0,-569500.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,230000.0,-521800.0,80000.0,-228300.0,0.0,0.0,40000.0,-3100.0,250000.0,-263900.0,280000.0,-565000.0,0.11152212738161116
2022-03-09,531878766.49830145,-6933852875.045744,0,0,1930000.0,-1643700.0,0,0,260000.0,-569500.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,230000.0,-521800.0,80000.0,-228300.0,0.0,0.0,40000.0,-3100.0,250000.0,-263900.0,280000.0,-565000.0,0.044255413632045215
2022-03-10,531878766.49830145,-6614519442.335997,0,0,1930000.0,-1643700.0,0,0,260000.0,-569500.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,230000.0,-521800.0,80000.0,-228300.0,0.0,0.0,40000.0,-3100.0,250000.0,-263900.0,280000.0,-565000.0,-0.046054255615805895
2022-03-11,531878766.49830145,-6656225736.794705,0,0,1930000.0,-1643700.0,0,0,260000.0,-569500.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,230000.0,-521800.0,80000.0,-228300.0,0.0,0.0,40000.0,-3100.0,250000.0,-263900.0,280000.0,-565000.0,0.00630526447496238
2022-03-14,531878766.49830145,-6781616593.713518,0,0,1930000.0,-1643700.0,0,0,260000.0,-569500.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,230000.0,-521800.0,80000.0,-228300.0,0.0,0.0,40000.0,-3100.0,250000.0,-263900.0,280000.0,-565000.0,0.01883813167958981
2022-03-15,531878766.49830145,-6098582944.46835,0,0,1930000.0,-1643700.0,0,0,260000.0,-569500.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,230000.0,-521800.0,80000.0,-228300.0,0.0,0.0,40000.0,-3100.0,250000.0,-263900.0,280000.0,-565000.0,-0.10071841128239722
2022-03-16,531878766.49830145,-6773430581.125343,0,0,1930000.0,-1643700.0,0,0,260000.0,-569500.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,230000.0,-521800.0,80000.0,-228300.0,0.0,0.0,40000.0,-3100.0,250000.0,-263900.0,280000.0,-565000.0,0.11065646606792567
2022-03-17,531878766.49830145,-7166035209.674378,0,0,1930000.0,-1643700.0,0,0,260000.0,-569500.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,230000.0,-521800.0,80000.0,-228300.0,0.0,0.0,40000.0,-3100.0,250000.0,-263900.0,280000.0,-565000.0,0.0579624495810227
2022-03-18,531878766.49830145,-7033181366.230476,0,0,1930000.0,-1643700.0,0,0,260000.0,-569500.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,230000.0,-521800.0,80000.0,-228300.0,0.0,0.0,40000.0,-3100.0,250000.0,-263900.0,280000.0,-565000.0,-0.018539379106670473
2022-03-21,531878766.49830145,-7809075544.043517,0,0,1930000.0,-1643700.0,0,0,260000.0,-569500.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,230000.0,-521800.0,80000.0,-228300.0,0.0,0.0,40000.0,-3100.0,250000.0,-263900.0,280000.0,-565000.0,0.11031909137712037
2022-03-22,531878766.49830145,-7613561654.175717,0,0,1930000.0,-1643700.0,0,0,260000.0,-569500.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,230000.0,-521800.0,80000.0,-228300.0,0.0,0.0,40000.0,-3100.0,250000.0,-263900.0,280000.0,-565000.0,-0.02503675227177571
2022-03-23,571721070.8108314,-7164121687.034645,0,0,1930000.0,-1643700.0,0,0,260000.0,-569500.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80000.0,-228300.0,0.0,0.0,40000.0,-3100.0,250000.0,-263900.0,280000.0,-565000.0,-0.05903150030900106
2022-03-24,571721070.8108314,-6884662515.144488,0,0,1930000.0,-1643700.0,0,0,260000.0,-569500.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80000.0,-228300.0,0.0,0.0,40000.0,-3100.0,250000.0,-263900.0,280000.0,-565000.0,-0.03900815537456759
2022-03-25,571721070.8108314,-6904743806.759755,0,0,1930000.0,-1643700.0,0,0,260000.0,-569500.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80000.0,-228300.0,0.0,0.0,40000.0,-3100.0,250000.0,-263900.0,280000.0,-565000.0,0.002916815685749752
2022-03-28,642295200.3548065,-6922151703.158531,0,0,1930000.0,-1643700.0,0,0,0.0,0.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80000.0,-228300.0,0.0,0.0,40000.0,-3100.0,250000.0,-263900.0,280000.0,-565000.0,0.0025211502245359174
2022-03-29,803864035.7122947,-6303531227.437417,0,0,1930000.0,-1643700.0,0,0,0.0,0.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80000.0,-228300.0,0.0,0.0,40000.0,-3100.0,0.0,0.0,280000.0,-565000.0,-0.08936823436545627
2022-03-30,803864035.7122947,-6377190683.626771,0,0,1930000.0,-1643700.0,0,0,0.0,0.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80000.0,-228300.0,0.0,0.0,40000.0,-3100.0,0.0,0.0,280000.0,-565000.0,0.011685427347251975
2022-03-31,803864035.7122947,-6616297469.697307,0,0,1930000.0,-1643700.0,0,0,0.0,0.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80000.0,-228300.0,0.0,0.0,40000.0,-3100.0,0.0,0.0,280000.0,-565000.0,0.03749406250066101
2022-04-01,804434693.1659924,-6275435695.721595,0,0,1930000.0,-1643700.0,0,0,0.0,0.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80000.0,-228300.0,0.0,0.0,40000.0,-3100.0,240000.0,-253400.0,280000.0,-565000.0,-0.05151850797774149
2022-04-06,804434693.1659924,-6272768128.843285,0,0,1930000.0,-1643700.0,0,0,0.0,0.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80000.0,-228300.0,0.0,0.0,40000.0,-3100.0,240000.0,-253400.0,280000.0,-565000.0,-0.00042508074461333756
2022-04-07,804841636.4877416,-5767121731.989384,0,0,1930000.0,-1643700.0,0,0,250000.0,-547600.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80000.0,-228300.0,0.0,0.0,40000.0,-3100.0,240000.0,-253400.0,280000.0,-565000.0,-0.08060977011550141
2022-04-08,824739173.1190025,-5927569830.310935,0,0,1930000.0,-1643700.0,0,0,250000.0,-547600.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,-567100.0,0.0,0.0,0.0,0.0,40000.0,-3100.0,240000.0,-253400.0,280000.0,-565000.0,0.02782117419709884
2022-04-11,824739173.1190025,-5960934855.290537,0,0,1930000.0,-1643700.0,0,0,250000.0,-547600.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,-567100.0,0.0,0.0,0.0,0.0,40000.0,-3100.0,240000.0,-253400.0,280000.0,-565000.0,0.005628786490036397
2022-04-12,824739173.1190025,-5605409535.391679,0,0,1930000.0,-1643700.0,0,0,250000.0,-547600.0,0.0,0.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,-567100.0,0.0,0.0,0.0,0.0,40000.0,-3100.0,240000.0,-253400.0,280000.0,-565000.0,-0.05964254408573466
2022-04-13,825490615.7570255,-5267446173.368819,0,0,1930000.0,-1643700.0,0,0,250000.0,-547600.0,290000.0,-599100.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,-567100.0,0.0,0.0,0.0,0.0,40000.0,-3100.0,240000.0,-253400.0,280000.0,-565000.0,-0.060292358638385224
2022-04-14,825490615.7570255,-5276385717.004024,0,0,1930000.0,-1643700.0,0,0,250000.0,-547600.0,290000.0,-599100.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,-567100.0,0.0,0.0,0.0,0.0,40000.0,-3100.0,240000.0,-253400.0,280000.0,-565000.0,0.001697130514669798
2022-04-15,825490615.7570255,-5220544459.268426,0,0,1930000.0,-1643700.0,0,0,250000.0,-547600.0,290000.0,-599100.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,-567100.0,0.0,0.0,0.0,0.0,40000.0,-3100.0,240000.0,-253400.0,280000.0,-565000.0,-0.010583240257746929
2022-04-18,825490615.7570255,-5188060442.95995,0,0,1930000.0,-1643700.0,0,0,250000.0,-547600.0,290000.0,-599100.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,-567100.0,0.0,0.0,0.0,0.0,40000.0,-3100.0,240000.0,-253400.0,280000.0,-565000.0,-0.006222342623824262
2022-04-19,825490615.7570255,-5362983799.722575,0,0,1930000.0,-1643700.0,0,0,250000.0,-547600.0,290000.0,-599100.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,-567100.0,0.0,0.0,0.0,0.0,40000.0,-3100.0,240000.0,-253400.0,280000.0,-565000.0,0.03371652252047119
2022-04-20,825490615.7570255,-5997908327.901585,0,0,1930000.0,-1643700.0,0,0,250000.0,-547600.0,290000.0,-599100.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,-567100.0,0.0,0.0,0.0,0.0,40000.0,-3100.0,240000.0,-253400.0,280000.0,-565000.0,0.11839016336611974
2022-04-21,826133995.9114301,-5372847768.0345,0,0,1930000.0,-1643700.0,0,0,250000.0,-547600.0,290000.0,-599100.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,-567100.0,0.0,0.0,150000.0,-169700.0,40000.0,-3100.0,240000.0,-253400.0,280000.0,-565000.0,-0.10421308991325762
2022-04-22,826133995.9114301,-5315836520.159117,0,0,1930000.0,-1643700.0,0,0,250000.0,-547600.0,290000.0,-599100.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,-567100.0,0.0,0.0,150000.0,-169700.0,40000.0,-3100.0,240000.0,-253400.0,280000.0,-565000.0,-0.010610992594014879
2022-04-25,826133995.9114301,-4705310331.367794,0,0,1930000.0,-1643700.0,0,0,250000.0,-547600.0,290000.0,-599100.0,0,0,280000.0,-360500.0,0,0,0,0,280000.0,-516200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,-567100.0,0.0,0.0,150000.0,-169700.0,40000.0,-3100.0,240000.0,-253400.0,280000.0,-565000.0,-0.11485044479378537
