date,cash,value,000686.SZ_volume_1_x,601555.SH_volume_2_x,002280.SZ_volume_1,300113.SZ_volume_2,600061.SH_volume_1_x,601377.SH_volume_2_x,600369.SH_volume_1,601377.SH_volume_2_y,000937.SZ_volume_1_x,601666.SH_volume_2,603881.SH_volume_1,600633.SH_volume_2_x,600728.SH_volume_1,600633.SH_volume_2_y,600061.SH_volume_1_y,600109.SH_volume_2,000937.SZ_volume_1_y,000983.SZ_volume_2,000783.SZ_volume_1,601555.SH_volume_2_y,600061.SH_volume_1,600369.SH_volume_2,000002.SZ_volume_1,600048.SH_volume_2,002736.SZ_volume_1,600837.SH_volume_2,300295.SZ_volume_1,600633.SH_volume_2_x,002016.SZ_volume_1,002314.SZ_volume_2,002584.SZ_volume_1,000990.SZ_volume_2,000710.SZ_volume_1,600420.SH_volume_2,000686.SZ_volume_1_y,002736.SZ_volume_2,300379.SZ_volume_1,600633.SH_volume_2_y,002467.SZ_volume_1,002058.SZ_volume_2,rev
2019-11-12,438318042.77696025,1549196691.6991882,90000.0,-975100.0,190000.0,-64800.0,130000.0,-629000.0,420000.0,-639000.0,330000.0,-971300.0,0.0,0.0,0.0,0.0,0,0,330000.0,-249200.0,250000.0,-928400.0,0.0,0.0,2000.0,-30000.0,700000.0,-31600.0,200000.0,-144100.0,0.0,0.0,720000.0,-235800.0,0.0,0.0,80000.0,-703500.0,0,0,160000.0,-242200.0,0.05225974113107501
2019-11-13,438318042.77696025,1537570333.894364,90000.0,-975100.0,190000.0,-64800.0,130000.0,-629000.0,420000.0,-639000.0,330000.0,-971300.0,0.0,0.0,0.0,0.0,0,0,330000.0,-249200.0,250000.0,-928400.0,0.0,0.0,2000.0,-30000.0,700000.0,-31600.0,200000.0,-144100.0,0.0,0.0,720000.0,-235800.0,0.0,0.0,80000.0,-703500.0,0,0,160000.0,-242200.0,-0.0075047654485190796
2019-11-14,438318042.77696025,1545768024.224692,90000.0,-975100.0,190000.0,-64800.0,130000.0,-629000.0,420000.0,-639000.0,330000.0,-971300.0,0.0,0.0,0.0,0.0,0,0,330000.0,-249200.0,250000.0,-928400.0,0.0,0.0,2000.0,-30000.0,700000.0,-31600.0,200000.0,-144100.0,0.0,0.0,720000.0,-235800.0,0.0,0.0,80000.0,-703500.0,0,0,160000.0,-242200.0,0.005331587212381361
2019-11-15,438318042.77696025,1530895433.2198021,90000.0,-975100.0,190000.0,-64800.0,130000.0,-629000.0,420000.0,-639000.0,330000.0,-971300.0,0.0,0.0,0.0,0.0,0,0,330000.0,-249200.0,250000.0,-928400.0,0.0,0.0,2000.0,-30000.0,700000.0,-31600.0,200000.0,-144100.0,0.0,0.0,720000.0,-235800.0,0.0,0.0,80000.0,-703500.0,0,0,160000.0,-242200.0,-0.009621489623159674
2019-11-18,438318042.77696025,1525161909.857634,90000.0,-975100.0,190000.0,-64800.0,130000.0,-629000.0,420000.0,-639000.0,330000.0,-971300.0,0.0,0.0,0.0,0.0,0,0,330000.0,-249200.0,250000.0,-928400.0,0.0,0.0,2000.0,-30000.0,700000.0,-31600.0,200000.0,-144100.0,0.0,0.0,720000.0,-235800.0,0.0,0.0,80000.0,-703500.0,0,0,160000.0,-242200.0,-0.0037452090049737707
2019-11-19,438318042.77696025,1523792878.1300764,90000.0,-975100.0,190000.0,-64800.0,130000.0,-629000.0,420000.0,-639000.0,330000.0,-971300.0,0.0,0.0,0.0,0.0,0,0,330000.0,-249200.0,250000.0,-928400.0,0.0,0.0,2000.0,-30000.0,700000.0,-31600.0,200000.0,-144100.0,0.0,0.0,720000.0,-235800.0,0.0,0.0,80000.0,-703500.0,0,0,160000.0,-242200.0,-0.0008976304212091613
2019-11-20,438318042.77696025,1533806245.449361,90000.0,-975100.0,190000.0,-64800.0,130000.0,-629000.0,420000.0,-639000.0,330000.0,-971300.0,0.0,0.0,0.0,0.0,0,0,330000.0,-249200.0,250000.0,-928400.0,0.0,0.0,2000.0,-30000.0,700000.0,-31600.0,200000.0,-144100.0,0.0,0.0,720000.0,-235800.0,0.0,0.0,80000.0,-703500.0,0,0,160000.0,-242200.0,0.006571344086850228
2019-11-21,438318042.77696025,1541231728.887705,90000.0,-975100.0,190000.0,-64800.0,130000.0,-629000.0,420000.0,-639000.0,330000.0,-971300.0,0.0,0.0,0.0,0.0,0,0,330000.0,-249200.0,250000.0,-928400.0,0.0,0.0,2000.0,-30000.0,700000.0,-31600.0,200000.0,-144100.0,0.0,0.0,720000.0,-235800.0,0.0,0.0,80000.0,-703500.0,0,0,160000.0,-242200.0,0.004841213458593341
2019-11-22,438318042.77696025,1550592835.2282774,90000.0,-975100.0,190000.0,-64800.0,130000.0,-629000.0,420000.0,-639000.0,330000.0,-971300.0,0.0,0.0,0.0,0.0,0,0,330000.0,-249200.0,250000.0,-928400.0,0.0,0.0,2000.0,-30000.0,700000.0,-31600.0,200000.0,-144100.0,0.0,0.0,720000.0,-235800.0,0.0,0.0,80000.0,-703500.0,0,0,160000.0,-242200.0,0.00607378252414259
2019-11-25,474085908.01776236,1725596784.386582,90000.0,-975100.0,190000.0,-64800.0,130000.0,-629000.0,420000.0,-639000.0,330000.0,-971300.0,0.0,0.0,0.0,0.0,0,0,330000.0,-249200.0,250000.0,-928400.0,0.0,0.0,2000.0,-30000.0,700000.0,-31600.0,0.0,0.0,170000.0,-1407300.0,720000.0,-235800.0,0.0,0.0,80000.0,-703500.0,0,0,160000.0,-242200.0,0.11286260659945624
2019-11-26,474085908.01776236,1720059792.0343406,90000.0,-975100.0,190000.0,-64800.0,130000.0,-629000.0,420000.0,-639000.0,330000.0,-971300.0,0.0,0.0,0.0,0.0,0,0,330000.0,-249200.0,250000.0,-928400.0,0.0,0.0,2000.0,-30000.0,700000.0,-31600.0,0.0,0.0,170000.0,-1407300.0,720000.0,-235800.0,0.0,0.0,80000.0,-703500.0,0,0,160000.0,-242200.0,-0.003208740536804866
2019-11-27,474085908.01776236,1707912156.2163024,90000.0,-975100.0,190000.0,-64800.0,130000.0,-629000.0,420000.0,-639000.0,330000.0,-971300.0,0.0,0.0,0.0,0.0,0,0,330000.0,-249200.0,250000.0,-928400.0,0.0,0.0,2000.0,-30000.0,700000.0,-31600.0,0.0,0.0,170000.0,-1407300.0,720000.0,-235800.0,0.0,0.0,80000.0,-703500.0,0,0,160000.0,-242200.0,-0.0070623334574149155
2019-11-28,474085908.01776236,1699611051.6993325,90000.0,-975100.0,190000.0,-64800.0,130000.0,-629000.0,420000.0,-639000.0,330000.0,-971300.0,0.0,0.0,0.0,0.0,0,0,330000.0,-249200.0,250000.0,-928400.0,0.0,0.0,2000.0,-30000.0,700000.0,-31600.0,0.0,0.0,170000.0,-1407300.0,720000.0,-235800.0,0.0,0.0,80000.0,-703500.0,0,0,160000.0,-242200.0,-0.004860381423456905
2019-11-29,474085908.01776236,1697046891.1763673,90000.0,-975100.0,190000.0,-64800.0,130000.0,-629000.0,420000.0,-639000.0,330000.0,-971300.0,0.0,0.0,0.0,0.0,0,0,330000.0,-249200.0,250000.0,-928400.0,0.0,0.0,2000.0,-30000.0,700000.0,-31600.0,0.0,0.0,170000.0,-1407300.0,720000.0,-235800.0,0.0,0.0,80000.0,-703500.0,0,0,160000.0,-242200.0,-0.0015086748938243355
2019-12-02,474085908.01776236,1700152110.0187907,90000.0,-975100.0,190000.0,-64800.0,130000.0,-629000.0,420000.0,-639000.0,330000.0,-971300.0,0.0,0.0,0.0,0.0,0,0,330000.0,-249200.0,250000.0,-928400.0,0.0,0.0,2000.0,-30000.0,700000.0,-31600.0,0.0,0.0,170000.0,-1407300.0,720000.0,-235800.0,0.0,0.0,80000.0,-703500.0,0,0,160000.0,-242200.0,0.001829777867994542
2019-12-03,474085908.01776236,1695874138.9298656,90000.0,-975100.0,190000.0,-64800.0,130000.0,-629000.0,420000.0,-639000.0,330000.0,-971300.0,0.0,0.0,0.0,0.0,0,0,330000.0,-249200.0,250000.0,-928400.0,0.0,0.0,2000.0,-30000.0,700000.0,-31600.0,0.0,0.0,170000.0,-1407300.0,720000.0,-235800.0,0.0,0.0,80000.0,-703500.0,0,0,160000.0,-242200.0,-0.0025162284384530054
2019-12-04,474085908.01776236,1686667500.5739307,90000.0,-975100.0,190000.0,-64800.0,130000.0,-629000.0,420000.0,-639000.0,330000.0,-971300.0,0.0,0.0,0.0,0.0,0,0,330000.0,-249200.0,250000.0,-928400.0,0.0,0.0,2000.0,-30000.0,700000.0,-31600.0,0.0,0.0,170000.0,-1407300.0,720000.0,-235800.0,0.0,0.0,80000.0,-703500.0,0,0,160000.0,-242200.0,-0.00542884530437171
2019-12-05,474085908.01776236,1685964481.1168296,90000.0,-975100.0,190000.0,-64800.0,130000.0,-629000.0,420000.0,-639000.0,330000.0,-971300.0,0.0,0.0,0.0,0.0,0,0,330000.0,-249200.0,250000.0,-928400.0,0.0,0.0,2000.0,-30000.0,700000.0,-31600.0,0.0,0.0,170000.0,-1407300.0,720000.0,-235800.0,0.0,0.0,80000.0,-703500.0,0,0,160000.0,-242200.0,-0.0004168097487274869
2019-12-06,474085908.01776236,1677940102.1726813,90000.0,-975100.0,190000.0,-64800.0,130000.0,-629000.0,420000.0,-639000.0,330000.0,-971300.0,0.0,0.0,0.0,0.0,0,0,330000.0,-249200.0,250000.0,-928400.0,0.0,0.0,2000.0,-30000.0,700000.0,-31600.0,0.0,0.0,170000.0,-1407300.0,720000.0,-235800.0,0.0,0.0,80000.0,-703500.0,0,0,160000.0,-242200.0,-0.0047595183848907485
2019-12-09,474085908.01776236,1691916403.6276636,90000.0,-975100.0,190000.0,-64800.0,130000.0,-629000.0,420000.0,-639000.0,330000.0,-971300.0,0.0,0.0,0.0,0.0,0,0,330000.0,-249200.0,250000.0,-928400.0,0.0,0.0,2000.0,-30000.0,700000.0,-31600.0,0.0,0.0,170000.0,-1407300.0,720000.0,-235800.0,0.0,0.0,80000.0,-703500.0,0,0,160000.0,-242200.0,0.0083294400300018
2019-12-10,474085908.01776236,1687584449.2764509,90000.0,-975100.0,190000.0,-64800.0,130000.0,-629000.0,420000.0,-639000.0,330000.0,-971300.0,0.0,0.0,0.0,0.0,0,0,330000.0,-249200.0,250000.0,-928400.0,0.0,0.0,2000.0,-30000.0,700000.0,-31600.0,0.0,0.0,170000.0,-1407300.0,720000.0,-235800.0,0.0,0.0,80000.0,-703500.0,0,0,160000.0,-242200.0,-0.002560383209196715
2019-12-11,474085908.01776236,1691784010.2270622,90000.0,-975100.0,190000.0,-64800.0,130000.0,-629000.0,420000.0,-639000.0,330000.0,-971300.0,0.0,0.0,0.0,0.0,0,0,330000.0,-249200.0,250000.0,-928400.0,0.0,0.0,2000.0,-30000.0,700000.0,-31600.0,0.0,0.0,170000.0,-1407300.0,720000.0,-235800.0,0.0,0.0,80000.0,-703500.0,0,0,160000.0,-242200.0,0.0024885041767312988
2019-12-12,474085908.01776236,1696938303.1163154,90000.0,-975100.0,190000.0,-64800.0,130000.0,-629000.0,420000.0,-639000.0,330000.0,-971300.0,0.0,0.0,0.0,0.0,0,0,330000.0,-249200.0,250000.0,-928400.0,0.0,0.0,2000.0,-30000.0,700000.0,-31600.0,0.0,0.0,170000.0,-1407300.0,720000.0,-235800.0,0.0,0.0,80000.0,-703500.0,0,0,160000.0,-242200.0,0.00304666131024689
2019-12-13,524351994.4702904,1708750937.4745185,90000.0,-975100.0,190000.0,-64800.0,130000.0,-629000.0,420000.0,-639000.0,330000.0,-971300.0,0.0,0.0,0.0,0.0,0,0,330000.0,-249200.0,250000.0,-928400.0,0.0,0.0,2000.0,-30000.0,700000.0,-31600.0,0.0,0.0,0.0,0.0,720000.0,-235800.0,0.0,0.0,80000.0,-703500.0,0,0,160000.0,-242200.0,0.00696114545620774
2019-12-16,524351994.4702904,1754736443.0507185,90000.0,-975100.0,190000.0,-64800.0,130000.0,-629000.0,420000.0,-639000.0,330000.0,-971300.0,0.0,0.0,0.0,0.0,0,0,330000.0,-249200.0,250000.0,-928400.0,0.0,0.0,2000.0,-30000.0,700000.0,-31600.0,0.0,0.0,0.0,0.0,720000.0,-235800.0,0.0,0.0,80000.0,-703500.0,0,0,160000.0,-242200.0,0.026911766113887348
2019-12-17,524606738.91943574,1799524018.346544,90000.0,-975100.0,190000.0,-64800.0,130000.0,-629000.0,420000.0,-639000.0,330000.0,-971300.0,0.0,0.0,0.0,0.0,0,0,330000.0,-249200.0,250000.0,-928400.0,130000.0,-412900.0,2000.0,-30000.0,700000.0,-31600.0,0.0,0.0,0.0,0.0,720000.0,-235800.0,0.0,0.0,80000.0,-703500.0,0,0,160000.0,-242200.0,0.02552381896050404
2019-12-18,524606738.91943574,1800383088.504797,90000.0,-975100.0,190000.0,-64800.0,130000.0,-629000.0,420000.0,-639000.0,330000.0,-971300.0,0.0,0.0,0.0,0.0,0,0,330000.0,-249200.0,250000.0,-928400.0,130000.0,-412900.0,2000.0,-30000.0,700000.0,-31600.0,0.0,0.0,0.0,0.0,720000.0,-235800.0,0.0,0.0,80000.0,-703500.0,0,0,160000.0,-242200.0,0.00047738743661907
2019-12-19,524606738.91943574,1832399685.2529788,90000.0,-975100.0,190000.0,-64800.0,130000.0,-629000.0,420000.0,-639000.0,330000.0,-971300.0,0.0,0.0,0.0,0.0,0,0,330000.0,-249200.0,250000.0,-928400.0,130000.0,-412900.0,2000.0,-30000.0,700000.0,-31600.0,0.0,0.0,0.0,0.0,720000.0,-235800.0,0.0,0.0,80000.0,-703500.0,0,0,160000.0,-242200.0,0.017783213446406654
2019-12-20,524606738.91943574,1857468910.2339268,90000.0,-975100.0,190000.0,-64800.0,130000.0,-629000.0,420000.0,-639000.0,330000.0,-971300.0,0.0,0.0,0.0,0.0,0,0,330000.0,-249200.0,250000.0,-928400.0,130000.0,-412900.0,2000.0,-30000.0,700000.0,-31600.0,0.0,0.0,0.0,0.0,720000.0,-235800.0,0.0,0.0,80000.0,-703500.0,0,0,160000.0,-242200.0,0.013681089984190375
2019-12-23,524606738.91943574,1820758879.4174578,90000.0,-975100.0,190000.0,-64800.0,130000.0,-629000.0,420000.0,-639000.0,330000.0,-971300.0,0.0,0.0,0.0,0.0,0,0,330000.0,-249200.0,250000.0,-928400.0,130000.0,-412900.0,2000.0,-30000.0,700000.0,-31600.0,0.0,0.0,0.0,0.0,720000.0,-235800.0,0.0,0.0,80000.0,-703500.0,0,0,160000.0,-242200.0,-0.019763469856324933
2019-12-24,524606738.91943574,1793187690.5347776,90000.0,-975100.0,190000.0,-64800.0,130000.0,-629000.0,420000.0,-639000.0,330000.0,-971300.0,0.0,0.0,0.0,0.0,0,0,330000.0,-249200.0,250000.0,-928400.0,130000.0,-412900.0,2000.0,-30000.0,700000.0,-31600.0,0.0,0.0,0.0,0.0,720000.0,-235800.0,0.0,0.0,80000.0,-703500.0,0,0,160000.0,-242200.0,-0.015142690882551935
2019-12-25,524606738.91943574,1798198083.4948516,90000.0,-975100.0,190000.0,-64800.0,130000.0,-629000.0,420000.0,-639000.0,330000.0,-971300.0,0.0,0.0,0.0,0.0,0,0,330000.0,-249200.0,250000.0,-928400.0,130000.0,-412900.0,2000.0,-30000.0,700000.0,-31600.0,0.0,0.0,0.0,0.0,720000.0,-235800.0,0.0,0.0,80000.0,-703500.0,0,0,160000.0,-242200.0,0.002794126340773362
2019-12-26,524606738.91943574,1834491527.783181,90000.0,-975100.0,190000.0,-64800.0,130000.0,-629000.0,420000.0,-639000.0,330000.0,-971300.0,0.0,0.0,0.0,0.0,0,0,330000.0,-249200.0,250000.0,-928400.0,130000.0,-412900.0,2000.0,-30000.0,700000.0,-31600.0,0.0,0.0,0.0,0.0,720000.0,-235800.0,0.0,0.0,80000.0,-703500.0,0,0,160000.0,-242200.0,0.02018322932354155
2019-12-27,525561545.7129352,1826977031.3678336,90000.0,-975100.0,190000.0,-64800.0,130000.0,-629000.0,420000.0,-639000.0,330000.0,-971300.0,0.0,0.0,0.0,0.0,0,0,330000.0,-249200.0,250000.0,-928400.0,130000.0,-412900.0,2000.0,-30000.0,700000.0,-31600.0,190000.0,-136900.0,170000.0,-1407300.0,720000.0,-235800.0,0.0,0.0,80000.0,-703500.0,0,0,160000.0,-242200.0,-0.004096228465240159
2019-12-30,557392348.9535973,1874049187.7038999,90000.0,-975100.0,190000.0,-64800.0,130000.0,-629000.0,420000.0,-639000.0,330000.0,-971300.0,0.0,0.0,0.0,0.0,0,0,330000.0,-249200.0,250000.0,-928400.0,0.0,0.0,2000.0,-30000.0,700000.0,-31600.0,190000.0,-136900.0,170000.0,-1407300.0,720000.0,-235800.0,0.0,0.0,80000.0,-703500.0,0,0,160000.0,-242200.0,0.025765050971015224
2019-12-31,643012775.4295375,1955299642.094999,90000.0,-975100.0,190000.0,-64800.0,0.0,0.0,420000.0,-639000.0,330000.0,-971300.0,0.0,0.0,0.0,0.0,0,0,330000.0,-249200.0,250000.0,-928400.0,0.0,0.0,2000.0,-30000.0,700000.0,-31600.0,190000.0,-136900.0,170000.0,-1407300.0,720000.0,-235800.0,0.0,0.0,80000.0,-703500.0,0,0,160000.0,-242200.0,0.04335556127566109
