date,cash,value,000777.SZ_volume_1,002573.SZ_volume_2,300726.SZ_volume_1_x,600776.SH_volume_2,002936.SZ_volume_1,601577.SH_volume_2,300726.SZ_volume_1_y,603220.SH_volume_2,002234.SZ_volume_1_x,002746.SZ_volume_2,002234.SZ_volume_1_y,300761.SZ_volume_2_x,601288.SH_volume_1,601398.SH_volume_2,000795.SZ_volume_1_x,000831.SZ_volume_2,002746.SZ_volume_1,300761.SZ_volume_2_y,600446.SH_volume_1,603383.SH_volume_2,600868.SH_volume_1,601016.SH_volume_2_x,000795.SZ_volume_1_y,600259.SH_volume_2,002564.SZ_volume_1,002689.SZ_volume_2,000563.SZ_volume_1,600705.SH_volume_2,601198.SH_volume_1,601377.SH_volume_2,002057.SZ_volume_1_x,002937.SZ_volume_2,600522.SH_volume_1,601179.SH_volume_2,000862.SZ_volume_1,601016.SH_volume_2_y,300726.SZ_volume_1,603421.SH_volume_2,002057.SZ_volume_1_y,300726.SZ_volume_2,rev
2020-09-18,175012913.074567,143230121.76661894,0,0,0,0,2500000.0,-1299900.0,0,0,200000.0,-306100.0,230000.0,-251900.0,0.0,0.0,350000.0,-181800.0,0,0,0.0,0.0,110000.0,-2119300.0,0.0,0.0,780000.0,-822000.0,130000.0,-40100.0,860000.0,-668700.0,250000.0,-499000.0,0.0,0.0,980000.0,-2634800.0,0,0,250000.0,-445300.0,-0.07037732349967885
2020-09-21,175012913.074567,147375841.238664,0,0,0,0,2500000.0,-1299900.0,0,0,200000.0,-306100.0,230000.0,-251900.0,0.0,0.0,350000.0,-181800.0,0,0,0.0,0.0,110000.0,-2119300.0,0.0,0.0,780000.0,-822000.0,130000.0,-40100.0,860000.0,-668700.0,250000.0,-499000.0,0.0,0.0,980000.0,-2634800.0,0,0,250000.0,-445300.0,0.02894446657526517
2020-09-22,175012913.074567,150739055.38056296,0,0,0,0,2500000.0,-1299900.0,0,0,200000.0,-306100.0,230000.0,-251900.0,0.0,0.0,350000.0,-181800.0,0,0,0.0,0.0,110000.0,-2119300.0,0.0,0.0,780000.0,-822000.0,130000.0,-40100.0,860000.0,-668700.0,250000.0,-499000.0,0.0,0.0,980000.0,-2634800.0,0,0,250000.0,-445300.0,0.02282066119950077
2020-09-23,175012913.074567,155736698.211076,0,0,0,0,2500000.0,-1299900.0,0,0,200000.0,-306100.0,230000.0,-251900.0,0.0,0.0,350000.0,-181800.0,0,0,0.0,0.0,110000.0,-2119300.0,0.0,0.0,780000.0,-822000.0,130000.0,-40100.0,860000.0,-668700.0,250000.0,-499000.0,0.0,0.0,980000.0,-2634800.0,0,0,250000.0,-445300.0,0.0331542666092457
2020-09-24,175012913.074567,160097687.2824369,0,0,0,0,2500000.0,-1299900.0,0,0,200000.0,-306100.0,230000.0,-251900.0,0.0,0.0,350000.0,-181800.0,0,0,0.0,0.0,110000.0,-2119300.0,0.0,0.0,780000.0,-822000.0,130000.0,-40100.0,860000.0,-668700.0,250000.0,-499000.0,0.0,0.0,980000.0,-2634800.0,0,0,250000.0,-445300.0,0.028002321363268523
2020-09-25,175012913.074567,160487097.85058796,0,0,0,0,2500000.0,-1299900.0,0,0,200000.0,-306100.0,230000.0,-251900.0,0.0,0.0,350000.0,-181800.0,0,0,0.0,0.0,110000.0,-2119300.0,0.0,0.0,780000.0,-822000.0,130000.0,-40100.0,860000.0,-668700.0,250000.0,-499000.0,0.0,0.0,980000.0,-2634800.0,0,0,250000.0,-445300.0,0.002432331002159227
2020-09-28,175012913.074567,164865192.85620296,0,0,0,0,2500000.0,-1299900.0,0,0,200000.0,-306100.0,230000.0,-251900.0,0.0,0.0,350000.0,-181800.0,0,0,0.0,0.0,110000.0,-2119300.0,0.0,0.0,780000.0,-822000.0,130000.0,-40100.0,860000.0,-668700.0,250000.0,-499000.0,0.0,0.0,980000.0,-2634800.0,0,0,250000.0,-445300.0,0.027280043469232407
2020-09-29,175012913.074567,159768243.70902804,0,0,0,0,2500000.0,-1299900.0,0,0,200000.0,-306100.0,230000.0,-251900.0,0.0,0.0,350000.0,-181800.0,0,0,0.0,0.0,110000.0,-2119300.0,0.0,0.0,780000.0,-822000.0,130000.0,-40100.0,860000.0,-668700.0,250000.0,-499000.0,0.0,0.0,980000.0,-2634800.0,0,0,250000.0,-445300.0,-0.030915859550903146
2020-09-30,175012913.074567,158111772.1851979,0,0,0,0,2500000.0,-1299900.0,0,0,200000.0,-306100.0,230000.0,-251900.0,0.0,0.0,350000.0,-181800.0,0,0,0.0,0.0,110000.0,-2119300.0,0.0,0.0,780000.0,-822000.0,130000.0,-40100.0,860000.0,-668700.0,250000.0,-499000.0,0.0,0.0,980000.0,-2634800.0,0,0,250000.0,-445300.0,-0.010367964780578887
2020-10-09,175012913.074567,162400029.989949,0,0,0,0,2500000.0,-1299900.0,0,0,200000.0,-306100.0,230000.0,-251900.0,0.0,0.0,350000.0,-181800.0,0,0,0.0,0.0,110000.0,-2119300.0,0.0,0.0,780000.0,-822000.0,130000.0,-40100.0,860000.0,-668700.0,250000.0,-499000.0,0.0,0.0,980000.0,-2634800.0,0,0,250000.0,-445300.0,0.027121685789013972
2020-10-12,175012913.074567,153351154.85085392,0,0,0,0,2500000.0,-1299900.0,0,0,200000.0,-306100.0,230000.0,-251900.0,0.0,0.0,350000.0,-181800.0,0,0,0.0,0.0,110000.0,-2119300.0,0.0,0.0,780000.0,-822000.0,130000.0,-40100.0,860000.0,-668700.0,250000.0,-499000.0,0.0,0.0,980000.0,-2634800.0,0,0,250000.0,-445300.0,-0.055719664212224074
2020-10-13,175012913.074567,153007193.8394849,0,0,0,0,2500000.0,-1299900.0,0,0,200000.0,-306100.0,230000.0,-251900.0,0.0,0.0,350000.0,-181800.0,0,0,0.0,0.0,110000.0,-2119300.0,0.0,0.0,780000.0,-822000.0,130000.0,-40100.0,860000.0,-668700.0,250000.0,-499000.0,0.0,0.0,980000.0,-2634800.0,0,0,250000.0,-445300.0,-0.002242963293648148
2020-10-14,175012913.074567,154790257.41151997,0,0,0,0,2500000.0,-1299900.0,0,0,200000.0,-306100.0,230000.0,-251900.0,0.0,0.0,350000.0,-181800.0,0,0,0.0,0.0,110000.0,-2119300.0,0.0,0.0,780000.0,-822000.0,130000.0,-40100.0,860000.0,-668700.0,250000.0,-499000.0,0.0,0.0,980000.0,-2634800.0,0,0,250000.0,-445300.0,0.011653462345735388
2020-10-15,175012913.074567,153756251.51904988,0,0,0,0,2500000.0,-1299900.0,0,0,200000.0,-306100.0,230000.0,-251900.0,0.0,0.0,350000.0,-181800.0,0,0,0.0,0.0,110000.0,-2119300.0,0.0,0.0,780000.0,-822000.0,130000.0,-40100.0,860000.0,-668700.0,250000.0,-499000.0,0.0,0.0,980000.0,-2634800.0,0,0,250000.0,-445300.0,-0.006680045047803729
2020-10-16,175012913.074567,150744166.913122,0,0,0,0,2500000.0,-1299900.0,0,0,200000.0,-306100.0,230000.0,-251900.0,0.0,0.0,350000.0,-181800.0,0,0,0.0,0.0,110000.0,-2119300.0,0.0,0.0,780000.0,-822000.0,130000.0,-40100.0,860000.0,-668700.0,250000.0,-499000.0,0.0,0.0,980000.0,-2634800.0,0,0,250000.0,-445300.0,-0.019589997649979818
2020-10-19,175012913.074567,153157431.10528898,0,0,0,0,2500000.0,-1299900.0,0,0,200000.0,-306100.0,230000.0,-251900.0,0.0,0.0,350000.0,-181800.0,0,0,0.0,0.0,110000.0,-2119300.0,0.0,0.0,780000.0,-822000.0,130000.0,-40100.0,860000.0,-668700.0,250000.0,-499000.0,0.0,0.0,980000.0,-2634800.0,0,0,250000.0,-445300.0,0.016009005466578463
2020-10-20,175012913.074567,153342396.621745,0,0,0,0,2500000.0,-1299900.0,0,0,200000.0,-306100.0,230000.0,-251900.0,0.0,0.0,350000.0,-181800.0,0,0,0.0,0.0,110000.0,-2119300.0,0.0,0.0,780000.0,-822000.0,130000.0,-40100.0,860000.0,-668700.0,250000.0,-499000.0,0.0,0.0,980000.0,-2634800.0,0,0,250000.0,-445300.0,0.0012076822856139646
2020-10-21,175012913.074567,150028933.95270303,0,0,0,0,2500000.0,-1299900.0,0,0,200000.0,-306100.0,230000.0,-251900.0,0.0,0.0,350000.0,-181800.0,0,0,0.0,0.0,110000.0,-2119300.0,0.0,0.0,780000.0,-822000.0,130000.0,-40100.0,860000.0,-668700.0,250000.0,-499000.0,0.0,0.0,980000.0,-2634800.0,0,0,250000.0,-445300.0,-0.02160826191607923
2020-10-22,175012913.074567,143812869.65992403,0,0,0,0,2500000.0,-1299900.0,0,0,200000.0,-306100.0,230000.0,-251900.0,0.0,0.0,350000.0,-181800.0,0,0,0.0,0.0,110000.0,-2119300.0,0.0,0.0,780000.0,-822000.0,130000.0,-40100.0,860000.0,-668700.0,250000.0,-499000.0,0.0,0.0,980000.0,-2634800.0,0,0,250000.0,-445300.0,-0.04143243659078877
2020-10-23,175012913.074567,138797432.51750898,0,0,0,0,2500000.0,-1299900.0,0,0,200000.0,-306100.0,230000.0,-251900.0,0.0,0.0,350000.0,-181800.0,0,0,0.0,0.0,110000.0,-2119300.0,0.0,0.0,780000.0,-822000.0,130000.0,-40100.0,860000.0,-668700.0,250000.0,-499000.0,0.0,0.0,980000.0,-2634800.0,0,0,250000.0,-445300.0,-0.034874744897832266
2020-10-26,175012913.074567,145823030.36236095,0,0,0,0,2500000.0,-1299900.0,0,0,200000.0,-306100.0,230000.0,-251900.0,0.0,0.0,350000.0,-181800.0,0,0,0.0,0.0,110000.0,-2119300.0,0.0,0.0,780000.0,-822000.0,130000.0,-40100.0,860000.0,-668700.0,250000.0,-499000.0,0.0,0.0,980000.0,-2634800.0,0,0,250000.0,-445300.0,0.05061763548087028
2020-10-27,175012913.074567,147793106.69509798,0,0,0,0,2500000.0,-1299900.0,0,0,200000.0,-306100.0,230000.0,-251900.0,0.0,0.0,350000.0,-181800.0,0,0,0.0,0.0,110000.0,-2119300.0,0.0,0.0,780000.0,-822000.0,130000.0,-40100.0,860000.0,-668700.0,250000.0,-499000.0,0.0,0.0,980000.0,-2634800.0,0,0,250000.0,-445300.0,0.013510049323769424
2020-10-28,175012913.074567,141625554.2481719,0,0,0,0,2500000.0,-1299900.0,0,0,200000.0,-306100.0,230000.0,-251900.0,0.0,0.0,350000.0,-181800.0,0,0,0.0,0.0,110000.0,-2119300.0,0.0,0.0,780000.0,-822000.0,130000.0,-40100.0,860000.0,-668700.0,250000.0,-499000.0,0.0,0.0,980000.0,-2634800.0,0,0,250000.0,-445300.0,-0.04173098857479163
2020-10-29,175012913.074567,140486989.2895699,0,0,0,0,2500000.0,-1299900.0,0,0,200000.0,-306100.0,230000.0,-251900.0,0.0,0.0,350000.0,-181800.0,0,0,0.0,0.0,110000.0,-2119300.0,0.0,0.0,780000.0,-822000.0,130000.0,-40100.0,860000.0,-668700.0,250000.0,-499000.0,0.0,0.0,980000.0,-2634800.0,0,0,250000.0,-445300.0,-0.008039262156085636
2020-10-30,175012913.074567,116835400.87633899,0,0,0,0,2500000.0,-1299900.0,0,0,200000.0,-306100.0,230000.0,-251900.0,0.0,0.0,350000.0,-181800.0,0,0,0.0,0.0,110000.0,-2119300.0,0.0,0.0,780000.0,-822000.0,130000.0,-40100.0,860000.0,-668700.0,250000.0,-499000.0,0.0,0.0,980000.0,-2634800.0,0,0,250000.0,-445300.0,-0.1683542976672422
2020-11-02,175012913.074567,110122794.90589392,0,0,0,0,2500000.0,-1299900.0,0,0,200000.0,-306100.0,230000.0,-251900.0,0.0,0.0,350000.0,-181800.0,0,0,0.0,0.0,110000.0,-2119300.0,0.0,0.0,780000.0,-822000.0,130000.0,-40100.0,860000.0,-668700.0,250000.0,-499000.0,0.0,0.0,980000.0,-2634800.0,0,0,250000.0,-445300.0,-0.0574535279555366
2020-11-03,175012913.074567,111556455.74981493,0,0,0,0,2500000.0,-1299900.0,0,0,200000.0,-306100.0,230000.0,-251900.0,0.0,0.0,350000.0,-181800.0,0,0,0.0,0.0,110000.0,-2119300.0,0.0,0.0,780000.0,-822000.0,130000.0,-40100.0,860000.0,-668700.0,250000.0,-499000.0,0.0,0.0,980000.0,-2634800.0,0,0,250000.0,-445300.0,0.013018747346052573
2020-11-04,175012913.074567,119203534.88045081,0,0,0,0,2500000.0,-1299900.0,0,0,200000.0,-306100.0,230000.0,-251900.0,0.0,0.0,350000.0,-181800.0,0,0,0.0,0.0,110000.0,-2119300.0,0.0,0.0,780000.0,-822000.0,130000.0,-40100.0,860000.0,-668700.0,250000.0,-499000.0,0.0,0.0,980000.0,-2634800.0,0,0,250000.0,-445300.0,0.06854896096543084
2020-11-05,175012913.074567,115755935.29309198,0,0,0,0,2500000.0,-1299900.0,0,0,200000.0,-306100.0,230000.0,-251900.0,0.0,0.0,350000.0,-181800.0,0,0,0.0,0.0,110000.0,-2119300.0,0.0,0.0,780000.0,-822000.0,130000.0,-40100.0,860000.0,-668700.0,250000.0,-499000.0,0.0,0.0,980000.0,-2634800.0,0,0,250000.0,-445300.0,-0.028921957648457508
2020-11-06,175012913.074567,112258381.50391102,0,0,0,0,2500000.0,-1299900.0,0,0,200000.0,-306100.0,230000.0,-251900.0,0.0,0.0,350000.0,-181800.0,0,0,0.0,0.0,110000.0,-2119300.0,0.0,0.0,780000.0,-822000.0,130000.0,-40100.0,860000.0,-668700.0,250000.0,-499000.0,0.0,0.0,980000.0,-2634800.0,0,0,250000.0,-445300.0,-0.030214898098531395
2020-11-09,175012913.074567,107671311.5953049,0,0,0,0,2500000.0,-1299900.0,0,0,200000.0,-306100.0,230000.0,-251900.0,0.0,0.0,350000.0,-181800.0,0,0,0.0,0.0,110000.0,-2119300.0,0.0,0.0,780000.0,-822000.0,130000.0,-40100.0,860000.0,-668700.0,250000.0,-499000.0,0.0,0.0,980000.0,-2634800.0,0,0,250000.0,-445300.0,-0.04086171426270113
2020-11-10,175012913.074567,109357239.86486597,0,0,0,0,2500000.0,-1299900.0,0,0,200000.0,-306100.0,230000.0,-251900.0,0.0,0.0,350000.0,-181800.0,0,0,0.0,0.0,110000.0,-2119300.0,0.0,0.0,780000.0,-822000.0,130000.0,-40100.0,860000.0,-668700.0,250000.0,-499000.0,0.0,0.0,980000.0,-2634800.0,0,0,250000.0,-445300.0,0.015658100979561107
2020-11-11,175012913.074567,121050530.06082204,0,0,0,0,2500000.0,-1299900.0,0,0,200000.0,-306100.0,230000.0,-251900.0,0.0,0.0,350000.0,-181800.0,0,0,0.0,0.0,110000.0,-2119300.0,0.0,0.0,780000.0,-822000.0,130000.0,-40100.0,860000.0,-668700.0,250000.0,-499000.0,0.0,0.0,980000.0,-2634800.0,0,0,250000.0,-445300.0,0.10692744449663882
2020-11-12,175012913.074567,117886670.7444339,0,0,0,0,2500000.0,-1299900.0,0,0,200000.0,-306100.0,230000.0,-251900.0,0.0,0.0,350000.0,-181800.0,0,0,0.0,0.0,110000.0,-2119300.0,0.0,0.0,780000.0,-822000.0,130000.0,-40100.0,860000.0,-668700.0,250000.0,-499000.0,0.0,0.0,980000.0,-2634800.0,0,0,250000.0,-445300.0,-0.026136682877790474
2020-11-13,175012913.074567,124133639.92705788,0,0,0,0,2500000.0,-1299900.0,0,0,200000.0,-306100.0,230000.0,-251900.0,0.0,0.0,350000.0,-181800.0,0,0,0.0,0.0,110000.0,-2119300.0,0.0,0.0,780000.0,-822000.0,130000.0,-40100.0,860000.0,-668700.0,250000.0,-499000.0,0.0,0.0,980000.0,-2634800.0,0,0,250000.0,-445300.0,0.0529913105796902
2020-11-16,175012913.074567,130954017.04200588,0,0,0,0,2500000.0,-1299900.0,0,0,200000.0,-306100.0,230000.0,-251900.0,0.0,0.0,350000.0,-181800.0,0,0,0.0,0.0,110000.0,-2119300.0,0.0,0.0,780000.0,-822000.0,130000.0,-40100.0,860000.0,-668700.0,250000.0,-499000.0,0.0,0.0,980000.0,-2634800.0,0,0,250000.0,-445300.0,0.05494382601650716
2020-11-17,175012913.074567,126875593.07606696,0,0,0,0,2500000.0,-1299900.0,0,0,200000.0,-306100.0,230000.0,-251900.0,0.0,0.0,350000.0,-181800.0,0,0,0.0,0.0,110000.0,-2119300.0,0.0,0.0,780000.0,-822000.0,130000.0,-40100.0,860000.0,-668700.0,250000.0,-499000.0,0.0,0.0,980000.0,-2634800.0,0,0,250000.0,-445300.0,-0.031143939361789053
2020-11-18,175012913.074567,126292804.73920994,0,0,0,0,2500000.0,-1299900.0,0,0,200000.0,-306100.0,230000.0,-251900.0,0.0,0.0,350000.0,-181800.0,0,0,0.0,0.0,110000.0,-2119300.0,0.0,0.0,780000.0,-822000.0,130000.0,-40100.0,860000.0,-668700.0,250000.0,-499000.0,0.0,0.0,980000.0,-2634800.0,0,0,250000.0,-445300.0,-0.004593384138962153
2020-11-19,175012913.074567,121274723.58670092,0,0,0,0,2500000.0,-1299900.0,0,0,200000.0,-306100.0,230000.0,-251900.0,0.0,0.0,350000.0,-181800.0,0,0,0.0,0.0,110000.0,-2119300.0,0.0,0.0,780000.0,-822000.0,130000.0,-40100.0,860000.0,-668700.0,250000.0,-499000.0,0.0,0.0,980000.0,-2634800.0,0,0,250000.0,-445300.0,-0.0397337058343995
2020-11-20,175012913.074567,130410747.2466339,0,0,0,0,2500000.0,-1299900.0,0,0,200000.0,-306100.0,230000.0,-251900.0,0.0,0.0,350000.0,-181800.0,0,0,0.0,0.0,110000.0,-2119300.0,0.0,0.0,780000.0,-822000.0,130000.0,-40100.0,860000.0,-668700.0,250000.0,-499000.0,0.0,0.0,980000.0,-2634800.0,0,0,250000.0,-445300.0,0.07533328784214066
2020-11-23,175012913.074567,119884096.95520595,0,0,0,0,2500000.0,-1299900.0,0,0,200000.0,-306100.0,230000.0,-251900.0,0.0,0.0,350000.0,-181800.0,0,0,0.0,0.0,110000.0,-2119300.0,0.0,0.0,780000.0,-822000.0,130000.0,-40100.0,860000.0,-668700.0,250000.0,-499000.0,0.0,0.0,980000.0,-2634800.0,0,0,250000.0,-445300.0,-0.08071919311619202
2020-11-24,175012913.074567,118209567.57264896,0,0,0,0,2500000.0,-1299900.0,0,0,200000.0,-306100.0,230000.0,-251900.0,0.0,0.0,350000.0,-181800.0,0,0,0.0,0.0,110000.0,-2119300.0,0.0,0.0,780000.0,-822000.0,130000.0,-40100.0,860000.0,-668700.0,250000.0,-499000.0,0.0,0.0,980000.0,-2634800.0,0,0,250000.0,-445300.0,-0.013967902541591193
2020-11-25,175012913.074567,125923868.99757192,0,0,0,0,2500000.0,-1299900.0,0,0,200000.0,-306100.0,230000.0,-251900.0,0.0,0.0,350000.0,-181800.0,0,0,0.0,0.0,110000.0,-2119300.0,0.0,0.0,780000.0,-822000.0,130000.0,-40100.0,860000.0,-668700.0,250000.0,-499000.0,0.0,0.0,980000.0,-2634800.0,0,0,250000.0,-445300.0,0.06525953510642801
2020-11-26,175012913.074567,128761973.23598792,0,0,0,0,2500000.0,-1299900.0,0,0,200000.0,-306100.0,230000.0,-251900.0,0.0,0.0,350000.0,-181800.0,0,0,0.0,0.0,110000.0,-2119300.0,0.0,0.0,780000.0,-822000.0,130000.0,-40100.0,860000.0,-668700.0,250000.0,-499000.0,0.0,0.0,980000.0,-2634800.0,0,0,250000.0,-445300.0,0.02253825474875404
2020-11-27,175510712.8965227,138346589.16672966,0,0,0,0,2500000.0,-1299900.0,0,0,200000.0,-306100.0,230000.0,-251900.0,1850000.0,-1037900.0,350000.0,-181800.0,0,0,0.0,0.0,110000.0,-2119300.0,390000.0,-292500.0,780000.0,-822000.0,130000.0,-40100.0,860000.0,-668700.0,250000.0,-499000.0,0.0,0.0,980000.0,-2634800.0,0,0,250000.0,-445300.0,0.0744366965639427
2020-11-30,175510712.8965227,142043589.22403157,0,0,0,0,2500000.0,-1299900.0,0,0,200000.0,-306100.0,230000.0,-251900.0,1850000.0,-1037900.0,350000.0,-181800.0,0,0,0.0,0.0,110000.0,-2119300.0,390000.0,-292500.0,780000.0,-822000.0,130000.0,-40100.0,860000.0,-668700.0,250000.0,-499000.0,0.0,0.0,980000.0,-2634800.0,0,0,250000.0,-445300.0,0.02672274090434157
2020-12-01,175510712.8965227,135711067.9371916,0,0,0,0,2500000.0,-1299900.0,0,0,200000.0,-306100.0,230000.0,-251900.0,1850000.0,-1037900.0,350000.0,-181800.0,0,0,0.0,0.0,110000.0,-2119300.0,390000.0,-292500.0,780000.0,-822000.0,130000.0,-40100.0,860000.0,-668700.0,250000.0,-499000.0,0.0,0.0,980000.0,-2634800.0,0,0,250000.0,-445300.0,-0.04458153529795905
2020-12-02,175510712.8965227,134263988.01004362,0,0,0,0,2500000.0,-1299900.0,0,0,200000.0,-306100.0,230000.0,-251900.0,1850000.0,-1037900.0,350000.0,-181800.0,0,0,0.0,0.0,110000.0,-2119300.0,390000.0,-292500.0,780000.0,-822000.0,130000.0,-40100.0,860000.0,-668700.0,250000.0,-499000.0,0.0,0.0,980000.0,-2634800.0,0,0,250000.0,-445300.0,-0.010662947017834323
2020-12-03,175510712.8965227,140136085.99789363,0,0,0,0,2500000.0,-1299900.0,0,0,200000.0,-306100.0,230000.0,-251900.0,1850000.0,-1037900.0,350000.0,-181800.0,0,0,0.0,0.0,110000.0,-2119300.0,390000.0,-292500.0,780000.0,-822000.0,130000.0,-40100.0,860000.0,-668700.0,250000.0,-499000.0,0.0,0.0,980000.0,-2634800.0,0,0,250000.0,-445300.0,0.04373546529402028
2020-12-04,175510712.8965227,149319892.30305266,0,0,0,0,2500000.0,-1299900.0,0,0,200000.0,-306100.0,230000.0,-251900.0,1850000.0,-1037900.0,350000.0,-181800.0,0,0,0.0,0.0,110000.0,-2119300.0,390000.0,-292500.0,780000.0,-822000.0,130000.0,-40100.0,860000.0,-668700.0,250000.0,-499000.0,0.0,0.0,980000.0,-2634800.0,0,0,250000.0,-445300.0,0.065534913721631
2020-12-07,175510712.8965227,153551453.63152355,0,0,0,0,2500000.0,-1299900.0,0,0,200000.0,-306100.0,230000.0,-251900.0,1850000.0,-1037900.0,350000.0,-181800.0,0,0,0.0,0.0,110000.0,-2119300.0,390000.0,-292500.0,780000.0,-822000.0,130000.0,-40100.0,860000.0,-668700.0,250000.0,-499000.0,0.0,0.0,980000.0,-2634800.0,0,0,250000.0,-445300.0,0.02833889887813945
2020-12-08,175510712.8965227,162778243.09551653,0,0,0,0,2500000.0,-1299900.0,0,0,200000.0,-306100.0,230000.0,-251900.0,1850000.0,-1037900.0,350000.0,-181800.0,0,0,0.0,0.0,110000.0,-2119300.0,390000.0,-292500.0,780000.0,-822000.0,130000.0,-40100.0,860000.0,-668700.0,250000.0,-499000.0,0.0,0.0,980000.0,-2634800.0,0,0,250000.0,-445300.0,0.06008923553491363
2020-12-09,175510712.8965227,164064411.58320773,0,0,0,0,2500000.0,-1299900.0,0,0,200000.0,-306100.0,230000.0,-251900.0,1850000.0,-1037900.0,350000.0,-181800.0,0,0,0.0,0.0,110000.0,-2119300.0,390000.0,-292500.0,780000.0,-822000.0,130000.0,-40100.0,860000.0,-668700.0,250000.0,-499000.0,0.0,0.0,980000.0,-2634800.0,0,0,250000.0,-445300.0,0.007901353788027254
2020-12-10,175510712.8965227,171257901.84165862,0,0,0,0,2500000.0,-1299900.0,0,0,200000.0,-306100.0,230000.0,-251900.0,1850000.0,-1037900.0,350000.0,-181800.0,0,0,0.0,0.0,110000.0,-2119300.0,390000.0,-292500.0,780000.0,-822000.0,130000.0,-40100.0,860000.0,-668700.0,250000.0,-499000.0,0.0,0.0,980000.0,-2634800.0,0,0,250000.0,-445300.0,0.04384552499249739
2020-12-11,175510712.8965227,168563138.1589466,0,0,0,0,2500000.0,-1299900.0,0,0,200000.0,-306100.0,230000.0,-251900.0,1850000.0,-1037900.0,350000.0,-181800.0,0,0,0.0,0.0,110000.0,-2119300.0,390000.0,-292500.0,780000.0,-822000.0,130000.0,-40100.0,860000.0,-668700.0,250000.0,-499000.0,0.0,0.0,980000.0,-2634800.0,0,0,250000.0,-445300.0,-0.01573512027026669
2020-12-14,175510712.8965227,173716784.86774272,0,0,0,0,2500000.0,-1299900.0,0,0,200000.0,-306100.0,230000.0,-251900.0,1850000.0,-1037900.0,350000.0,-181800.0,0,0,0.0,0.0,110000.0,-2119300.0,390000.0,-292500.0,780000.0,-822000.0,130000.0,-40100.0,860000.0,-668700.0,250000.0,-499000.0,0.0,0.0,980000.0,-2634800.0,0,0,250000.0,-445300.0,0.030573984117076014
2020-12-15,175510712.8965227,169569633.81726164,0,0,0,0,2500000.0,-1299900.0,0,0,200000.0,-306100.0,230000.0,-251900.0,1850000.0,-1037900.0,350000.0,-181800.0,0,0,0.0,0.0,110000.0,-2119300.0,390000.0,-292500.0,780000.0,-822000.0,130000.0,-40100.0,860000.0,-668700.0,250000.0,-499000.0,0.0,0.0,980000.0,-2634800.0,0,0,250000.0,-445300.0,-0.023873058977222472
2020-12-16,175510712.8965227,174013032.93347263,0,0,0,0,2500000.0,-1299900.0,0,0,200000.0,-306100.0,230000.0,-251900.0,1850000.0,-1037900.0,350000.0,-181800.0,0,0,0.0,0.0,110000.0,-2119300.0,390000.0,-292500.0,780000.0,-822000.0,130000.0,-40100.0,860000.0,-668700.0,250000.0,-499000.0,0.0,0.0,980000.0,-2634800.0,0,0,250000.0,-445300.0,0.026203978956512053
2020-12-17,175510712.8965227,178443655.4380256,0,0,0,0,2500000.0,-1299900.0,0,0,200000.0,-306100.0,230000.0,-251900.0,1850000.0,-1037900.0,350000.0,-181800.0,0,0,0.0,0.0,110000.0,-2119300.0,390000.0,-292500.0,780000.0,-822000.0,130000.0,-40100.0,860000.0,-668700.0,250000.0,-499000.0,0.0,0.0,980000.0,-2634800.0,0,0,250000.0,-445300.0,0.025461440616616482
2020-12-18,175510712.8965227,182944716.39733854,0,0,0,0,2500000.0,-1299900.0,0,0,200000.0,-306100.0,230000.0,-251900.0,1850000.0,-1037900.0,350000.0,-181800.0,0,0,0.0,0.0,110000.0,-2119300.0,390000.0,-292500.0,780000.0,-822000.0,130000.0,-40100.0,860000.0,-668700.0,250000.0,-499000.0,0.0,0.0,980000.0,-2634800.0,0,0,250000.0,-445300.0,0.025223989882207976
2020-12-21,175510712.8965227,177181444.1631776,0,0,0,0,2500000.0,-1299900.0,0,0,200000.0,-306100.0,230000.0,-251900.0,1850000.0,-1037900.0,350000.0,-181800.0,0,0,0.0,0.0,110000.0,-2119300.0,390000.0,-292500.0,780000.0,-822000.0,130000.0,-40100.0,860000.0,-668700.0,250000.0,-499000.0,0.0,0.0,980000.0,-2634800.0,0,0,250000.0,-445300.0,-0.03150280777523873
2020-12-22,175510712.8965227,175352168.28601658,0,0,0,0,2500000.0,-1299900.0,0,0,200000.0,-306100.0,230000.0,-251900.0,1850000.0,-1037900.0,350000.0,-181800.0,0,0,0.0,0.0,110000.0,-2119300.0,390000.0,-292500.0,780000.0,-822000.0,130000.0,-40100.0,860000.0,-668700.0,250000.0,-499000.0,0.0,0.0,980000.0,-2634800.0,0,0,250000.0,-445300.0,-0.010324308427446471
2020-12-23,175510712.8965227,185260755.66828474,0,0,0,0,2500000.0,-1299900.0,0,0,200000.0,-306100.0,230000.0,-251900.0,1850000.0,-1037900.0,350000.0,-181800.0,0,0,0.0,0.0,110000.0,-2119300.0,390000.0,-292500.0,780000.0,-822000.0,130000.0,-40100.0,860000.0,-668700.0,250000.0,-499000.0,0.0,0.0,980000.0,-2634800.0,0,0,250000.0,-445300.0,0.056506785625292544
