date,cash,value,300067.SZ_volume_1,300239.SZ_volume_2,601288.SH_volume_1_x,601398.SH_volume_2,600782.SH_volume_1,601003.SH_volume_2,300355.SZ_volume_1,603843.SH_volume_2,600446.SH_volume_1,603383.SH_volume_2,002807.SZ_volume_1_x,603323.SH_volume_2,002463.SZ_volume_1,300308.SZ_volume_2_x,601288.SH_volume_1_y,601939.SH_volume_2_x,601288.SH_volume_1,601988.SH_volume_2_x,002474.SZ_volume_1,600797.SH_volume_2,000563.SZ_volume_1,600155.SH_volume_2,002807.SZ_volume_1_y,002839.SZ_volume_2,300317.SZ_volume_1,300376.SZ_volume_2,002234.SZ_volume_1,002746.SZ_volume_2,601398.SH_volume_1_x,601988.SH_volume_2_y,002792.SZ_volume_1,300308.SZ_volume_2_y,601398.SH_volume_1_y,601939.SH_volume_2_y,002457.SZ_volume_1,300355.SZ_volume_2,600398.SH_volume_1,603587.SH_volume_2,603688.SH_volume_1,300308.SZ_volume_2,rev
2021-03-15,450909888.6341665,495814396.78336245,0.0,0.0,1820000.0,-1032600.0,200000.0,-397800.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1820000.0,-830300.0,0.0,0.0,270000.0,-116600.0,140000.0,-266000.0,1760000.0,-1587400.0,0.0,0.0,270000.0,-382700.0,0.0,0.0,210000.0,-50900.0,980000.0,-788100.0,510000.0,-284200.0,170000.0,-409700.0,0.0,0.0,-0.0390704870510471
2021-03-16,450909888.6341665,497350023.2076566,0.0,0.0,1820000.0,-1032600.0,200000.0,-397800.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1820000.0,-830300.0,0.0,0.0,270000.0,-116600.0,140000.0,-266000.0,1760000.0,-1587400.0,0.0,0.0,270000.0,-382700.0,0.0,0.0,210000.0,-50900.0,980000.0,-788100.0,510000.0,-284200.0,170000.0,-409700.0,0.0,0.0,0.0030971799815751044
2021-03-17,450909888.6341665,499827769.29414445,0.0,0.0,1820000.0,-1032600.0,200000.0,-397800.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1820000.0,-830300.0,0.0,0.0,270000.0,-116600.0,140000.0,-266000.0,1760000.0,-1587400.0,0.0,0.0,270000.0,-382700.0,0.0,0.0,210000.0,-50900.0,980000.0,-788100.0,510000.0,-284200.0,170000.0,-409700.0,0.0,0.0,0.004981895990489038
2021-03-18,451792609.8683607,527092479.9607898,260000.0,-339100.0,1820000.0,-1032600.0,200000.0,-397800.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1820000.0,-830300.0,0.0,0.0,270000.0,-116600.0,140000.0,-266000.0,1760000.0,-1587400.0,0.0,0.0,270000.0,-382700.0,0.0,0.0,210000.0,-50900.0,980000.0,-788100.0,510000.0,-284200.0,170000.0,-409700.0,0.0,0.0,0.05454821108708807
2021-03-19,488024717.2074806,451647588.3582327,260000.0,-339100.0,1820000.0,-1032600.0,200000.0,-397800.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1820000.0,-830300.0,0.0,0.0,270000.0,-116600.0,0.0,0.0,1760000.0,-1587400.0,0.0,0.0,270000.0,-382700.0,0.0,0.0,210000.0,-50900.0,980000.0,-788100.0,510000.0,-284200.0,170000.0,-409700.0,0.0,0.0,-0.1431340693917118
2021-03-22,488024717.2074806,449209622.2455037,260000.0,-339100.0,1820000.0,-1032600.0,200000.0,-397800.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1820000.0,-830300.0,0.0,0.0,270000.0,-116600.0,0.0,0.0,1760000.0,-1587400.0,0.0,0.0,270000.0,-382700.0,0.0,0.0,210000.0,-50900.0,980000.0,-788100.0,510000.0,-284200.0,170000.0,-409700.0,0.0,0.0,-0.005397938958538684
2021-03-23,539146199.3414708,346944075.77460486,260000.0,-339100.0,1820000.0,-1032600.0,200000.0,-397800.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1820000.0,-830300.0,0.0,0.0,0.0,0.0,0.0,0.0,1760000.0,-1587400.0,670000.0,-68800.0,270000.0,-382700.0,0.0,0.0,210000.0,-50900.0,980000.0,-788100.0,510000.0,-284200.0,170000.0,-409700.0,0.0,0.0,-0.22765662489528848
2021-03-24,539146199.3414708,356634245.3164898,260000.0,-339100.0,1820000.0,-1032600.0,200000.0,-397800.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1820000.0,-830300.0,0.0,0.0,0.0,0.0,0.0,0.0,1760000.0,-1587400.0,670000.0,-68800.0,270000.0,-382700.0,0.0,0.0,210000.0,-50900.0,980000.0,-788100.0,510000.0,-284200.0,170000.0,-409700.0,0.0,0.0,0.02793006198549497
2021-03-25,539146199.3414708,363847037.15514076,260000.0,-339100.0,1820000.0,-1032600.0,200000.0,-397800.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1820000.0,-830300.0,0.0,0.0,0.0,0.0,0.0,0.0,1760000.0,-1587400.0,670000.0,-68800.0,270000.0,-382700.0,0.0,0.0,210000.0,-50900.0,980000.0,-788100.0,510000.0,-284200.0,170000.0,-409700.0,0.0,0.0,0.020224619293781165
2021-03-26,539146199.3414708,352515858.13421494,260000.0,-339100.0,1820000.0,-1032600.0,200000.0,-397800.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1820000.0,-830300.0,0.0,0.0,0.0,0.0,0.0,0.0,1760000.0,-1587400.0,670000.0,-68800.0,270000.0,-382700.0,0.0,0.0,210000.0,-50900.0,980000.0,-788100.0,510000.0,-284200.0,170000.0,-409700.0,0.0,0.0,-0.031142699716678823
2021-03-29,539146199.3414708,360630898.6907249,260000.0,-339100.0,1820000.0,-1032600.0,200000.0,-397800.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1820000.0,-830300.0,0.0,0.0,0.0,0.0,0.0,0.0,1760000.0,-1587400.0,670000.0,-68800.0,270000.0,-382700.0,0.0,0.0,210000.0,-50900.0,980000.0,-788100.0,510000.0,-284200.0,170000.0,-409700.0,0.0,0.0,0.02302035601876473
2021-03-30,539146199.3414708,371130324.33831686,260000.0,-339100.0,1820000.0,-1032600.0,200000.0,-397800.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1820000.0,-830300.0,0.0,0.0,0.0,0.0,0.0,0.0,1760000.0,-1587400.0,670000.0,-68800.0,270000.0,-382700.0,0.0,0.0,210000.0,-50900.0,980000.0,-788100.0,510000.0,-284200.0,170000.0,-409700.0,0.0,0.0,0.029114048978360563
2021-03-31,539146199.3414708,359649868.9804658,260000.0,-339100.0,1820000.0,-1032600.0,200000.0,-397800.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1820000.0,-830300.0,0.0,0.0,0.0,0.0,0.0,0.0,1760000.0,-1587400.0,670000.0,-68800.0,270000.0,-382700.0,0.0,0.0,210000.0,-50900.0,980000.0,-788100.0,510000.0,-284200.0,170000.0,-409700.0,0.0,0.0,-0.030933757240989013
2021-04-01,626978311.8855743,294937752.1310732,260000.0,-339100.0,1820000.0,-1032600.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1820000.0,-830300.0,0.0,0.0,280000.0,-120900.0,0.0,0.0,0.0,0.0,670000.0,-68800.0,270000.0,-382700.0,0.0,0.0,210000.0,-50900.0,980000.0,-788100.0,510000.0,-284200.0,170000.0,-409700.0,0.0,0.0,-0.17993087842027677
2021-04-02,626978311.8855743,292342718.6325261,260000.0,-339100.0,1820000.0,-1032600.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1820000.0,-830300.0,0.0,0.0,280000.0,-120900.0,0.0,0.0,0.0,0.0,670000.0,-68800.0,270000.0,-382700.0,0.0,0.0,210000.0,-50900.0,980000.0,-788100.0,510000.0,-284200.0,170000.0,-409700.0,0.0,0.0,-0.00879858030990155
2021-04-06,626978311.8855743,288342124.53319114,260000.0,-339100.0,1820000.0,-1032600.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1820000.0,-830300.0,0.0,0.0,280000.0,-120900.0,0.0,0.0,0.0,0.0,670000.0,-68800.0,270000.0,-382700.0,0.0,0.0,210000.0,-50900.0,980000.0,-788100.0,510000.0,-284200.0,170000.0,-409700.0,0.0,0.0,-0.013684603187821054
2021-04-07,626978311.8855743,289106332.43610215,260000.0,-339100.0,1820000.0,-1032600.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1820000.0,-830300.0,0.0,0.0,280000.0,-120900.0,0.0,0.0,0.0,0.0,670000.0,-68800.0,270000.0,-382700.0,0.0,0.0,210000.0,-50900.0,980000.0,-788100.0,510000.0,-284200.0,170000.0,-409700.0,0.0,0.0,0.002650351224775749
2021-04-08,626978311.8855743,293702745.18676716,260000.0,-339100.0,1820000.0,-1032600.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1820000.0,-830300.0,0.0,0.0,280000.0,-120900.0,0.0,0.0,0.0,0.0,670000.0,-68800.0,270000.0,-382700.0,0.0,0.0,210000.0,-50900.0,980000.0,-788100.0,510000.0,-284200.0,170000.0,-409700.0,0.0,0.0,0.01589869274717781
2021-04-09,626978311.8855743,297492845.2026223,260000.0,-339100.0,1820000.0,-1032600.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1820000.0,-830300.0,0.0,0.0,280000.0,-120900.0,0.0,0.0,0.0,0.0,670000.0,-68800.0,270000.0,-382700.0,0.0,0.0,210000.0,-50900.0,980000.0,-788100.0,510000.0,-284200.0,170000.0,-409700.0,0.0,0.0,0.012904544060168721
2021-04-12,626978311.8855743,296326548.91464525,260000.0,-339100.0,1820000.0,-1032600.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1820000.0,-830300.0,0.0,0.0,280000.0,-120900.0,0.0,0.0,0.0,0.0,670000.0,-68800.0,270000.0,-382700.0,0.0,0.0,210000.0,-50900.0,980000.0,-788100.0,510000.0,-284200.0,170000.0,-409700.0,0.0,0.0,-0.003920417942094301
2021-04-13,704234039.4456375,437347372.9258003,260000.0,-339100.0,1820000.0,-1032600.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1820000.0,-830300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670000.0,-68800.0,270000.0,-382700.0,0.0,0.0,210000.0,-50900.0,980000.0,-788100.0,510000.0,-284200.0,170000.0,-409700.0,0.0,0.0,0.475896690754412
2021-04-14,704234039.4456375,424612709.7936893,260000.0,-339100.0,1820000.0,-1032600.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1820000.0,-830300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670000.0,-68800.0,270000.0,-382700.0,0.0,0.0,210000.0,-50900.0,980000.0,-788100.0,510000.0,-284200.0,170000.0,-409700.0,0.0,0.0,-0.029117959591063003
2021-04-15,704234039.4456375,434358887.6059875,260000.0,-339100.0,1820000.0,-1032600.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1820000.0,-830300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670000.0,-68800.0,270000.0,-382700.0,0.0,0.0,210000.0,-50900.0,980000.0,-788100.0,510000.0,-284200.0,170000.0,-409700.0,0.0,0.0,0.022953099583461922
2021-04-16,704234039.4456375,431023361.4320603,260000.0,-339100.0,1820000.0,-1032600.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1820000.0,-830300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670000.0,-68800.0,270000.0,-382700.0,0.0,0.0,210000.0,-50900.0,980000.0,-788100.0,510000.0,-284200.0,170000.0,-409700.0,0.0,0.0,-0.007679194023889502
2021-04-19,704234039.4456375,422585636.9296334,260000.0,-339100.0,1820000.0,-1032600.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1820000.0,-830300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670000.0,-68800.0,270000.0,-382700.0,0.0,0.0,210000.0,-50900.0,980000.0,-788100.0,510000.0,-284200.0,170000.0,-409700.0,0.0,0.0,-0.019576025936025587
2021-04-20,704234039.4456375,429852634.63334626,260000.0,-339100.0,1820000.0,-1032600.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1820000.0,-830300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670000.0,-68800.0,270000.0,-382700.0,0.0,0.0,210000.0,-50900.0,980000.0,-788100.0,510000.0,-284200.0,170000.0,-409700.0,0.0,0.0,0.017196508988124748
2021-04-21,704234039.4456375,429817956.2838464,260000.0,-339100.0,1820000.0,-1032600.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1820000.0,-830300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670000.0,-68800.0,270000.0,-382700.0,0.0,0.0,210000.0,-50900.0,980000.0,-788100.0,510000.0,-284200.0,170000.0,-409700.0,0.0,0.0,-8.067497255070943e-05
2021-04-22,704234039.4456375,417368703.3279694,260000.0,-339100.0,1820000.0,-1032600.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1820000.0,-830300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670000.0,-68800.0,270000.0,-382700.0,0.0,0.0,210000.0,-50900.0,980000.0,-788100.0,510000.0,-284200.0,170000.0,-409700.0,0.0,0.0,-0.028964013191798088
2021-04-23,704234039.4456375,416914245.25746435,260000.0,-339100.0,1820000.0,-1032600.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1820000.0,-830300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670000.0,-68800.0,270000.0,-382700.0,0.0,0.0,210000.0,-50900.0,980000.0,-788100.0,510000.0,-284200.0,170000.0,-409700.0,0.0,0.0,-0.0010888647540683305
2021-04-26,704234039.4456375,419063244.8020614,260000.0,-339100.0,1820000.0,-1032600.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1820000.0,-830300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670000.0,-68800.0,270000.0,-382700.0,0.0,0.0,210000.0,-50900.0,980000.0,-788100.0,510000.0,-284200.0,170000.0,-409700.0,0.0,0.0,0.00515453614032757
2021-04-27,704234039.4456375,426773532.97600645,260000.0,-339100.0,1820000.0,-1032600.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1820000.0,-830300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670000.0,-68800.0,270000.0,-382700.0,0.0,0.0,210000.0,-50900.0,980000.0,-788100.0,510000.0,-284200.0,170000.0,-409700.0,0.0,0.0,0.018398865253828056
2021-04-28,704234039.4456375,433081644.5840544,260000.0,-339100.0,1820000.0,-1032600.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1820000.0,-830300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670000.0,-68800.0,270000.0,-382700.0,0.0,0.0,210000.0,-50900.0,980000.0,-788100.0,510000.0,-284200.0,170000.0,-409700.0,0.0,0.0,0.014780934431570358
2021-04-29,704234039.4456375,439598817.9296724,260000.0,-339100.0,1820000.0,-1032600.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1820000.0,-830300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670000.0,-68800.0,270000.0,-382700.0,0.0,0.0,210000.0,-50900.0,980000.0,-788100.0,510000.0,-284200.0,170000.0,-409700.0,0.0,0.0,0.015048371195406585
2021-04-30,704234039.4456375,441550121.6568754,260000.0,-339100.0,1820000.0,-1032600.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1820000.0,-830300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670000.0,-68800.0,270000.0,-382700.0,0.0,0.0,210000.0,-50900.0,980000.0,-788100.0,510000.0,-284200.0,170000.0,-409700.0,0.0,0.0,0.004438828421770458
2021-05-06,704234039.4456375,442692509.9469784,260000.0,-339100.0,1820000.0,-1032600.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1820000.0,-830300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670000.0,-68800.0,270000.0,-382700.0,0.0,0.0,210000.0,-50900.0,980000.0,-788100.0,510000.0,-284200.0,170000.0,-409700.0,0.0,0.0,0.002587222229305075
2021-05-07,704234039.4456375,449191377.07502836,260000.0,-339100.0,1820000.0,-1032600.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1820000.0,-830300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670000.0,-68800.0,270000.0,-382700.0,0.0,0.0,210000.0,-50900.0,980000.0,-788100.0,510000.0,-284200.0,170000.0,-409700.0,0.0,0.0,0.01468031869079578
2021-05-10,704234039.4456375,456360880.1858444,260000.0,-339100.0,1820000.0,-1032600.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1820000.0,-830300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670000.0,-68800.0,270000.0,-382700.0,0.0,0.0,210000.0,-50900.0,980000.0,-788100.0,510000.0,-284200.0,170000.0,-409700.0,0.0,0.0,0.01596090992997512
2021-05-11,704234039.4456375,457408850.1593224,260000.0,-339100.0,1820000.0,-1032600.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1820000.0,-830300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670000.0,-68800.0,270000.0,-382700.0,0.0,0.0,210000.0,-50900.0,980000.0,-788100.0,510000.0,-284200.0,170000.0,-409700.0,0.0,0.0,0.002296362416189579
2021-05-12,790895217.1864214,742547868.9296633,260000.0,-339100.0,1820000.0,-1032600.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1820000.0,-830300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270000.0,-382700.0,0.0,0.0,210000.0,-50900.0,980000.0,-788100.0,510000.0,-284200.0,170000.0,-409700.0,0.0,0.0,0.6233788844947419
2021-05-13,791269489.9861705,793994633.5469204,260000.0,-339100.0,1820000.0,-1032600.0,130000.0,-258600.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1820000.0,-830300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270000.0,-382700.0,0.0,0.0,210000.0,-50900.0,980000.0,-788100.0,510000.0,-284200.0,170000.0,-409700.0,0.0,0.0,0.06928410513306638
2021-05-14,791269489.9861705,788891952.0425435,260000.0,-339100.0,1820000.0,-1032600.0,130000.0,-258600.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1820000.0,-830300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270000.0,-382700.0,0.0,0.0,210000.0,-50900.0,980000.0,-788100.0,510000.0,-284200.0,170000.0,-409700.0,0.0,0.0,-0.006426594448859513
2021-05-17,841223469.6433078,1059225729.8022648,260000.0,-339100.0,1820000.0,-1032600.0,130000.0,-258600.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1820000.0,-830300.0,0.0,0.0,0.0,0.0,170000.0,-323000.0,0.0,0.0,0.0,0.0,270000.0,-382700.0,0.0,0.0,210000.0,-50900.0,980000.0,-788100.0,0.0,0.0,170000.0,-409700.0,0.0,0.0,0.342675289131537
2021-05-18,841223469.6433078,1060407273.9279778,260000.0,-339100.0,1820000.0,-1032600.0,130000.0,-258600.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1820000.0,-830300.0,0.0,0.0,0.0,0.0,170000.0,-323000.0,0.0,0.0,0.0,0.0,270000.0,-382700.0,0.0,0.0,210000.0,-50900.0,980000.0,-788100.0,0.0,0.0,170000.0,-409700.0,0.0,0.0,0.0011154790640646173
2021-05-19,841223469.6433078,1059081978.6233405,260000.0,-339100.0,1820000.0,-1032600.0,130000.0,-258600.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1820000.0,-830300.0,0.0,0.0,0.0,0.0,170000.0,-323000.0,0.0,0.0,0.0,0.0,270000.0,-382700.0,0.0,0.0,210000.0,-50900.0,980000.0,-788100.0,0.0,0.0,170000.0,-409700.0,0.0,0.0,-0.00124979839088446
2021-05-20,841223469.6433078,1059053688.4718146,260000.0,-339100.0,1820000.0,-1032600.0,130000.0,-258600.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1820000.0,-830300.0,0.0,0.0,0.0,0.0,170000.0,-323000.0,0.0,0.0,0.0,0.0,270000.0,-382700.0,0.0,0.0,210000.0,-50900.0,980000.0,-788100.0,0.0,0.0,170000.0,-409700.0,0.0,0.0,-2.6711956295000228e-05
2021-05-21,841223469.6433078,1065635576.1691685,260000.0,-339100.0,1820000.0,-1032600.0,130000.0,-258600.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1820000.0,-830300.0,0.0,0.0,0.0,0.0,170000.0,-323000.0,0.0,0.0,0.0,0.0,270000.0,-382700.0,0.0,0.0,210000.0,-50900.0,980000.0,-788100.0,0.0,0.0,170000.0,-409700.0,0.0,0.0,0.0062148763268568
2021-05-24,841223469.6433078,1070207134.1729167,260000.0,-339100.0,1820000.0,-1032600.0,130000.0,-258600.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1820000.0,-830300.0,0.0,0.0,0.0,0.0,170000.0,-323000.0,0.0,0.0,0.0,0.0,270000.0,-382700.0,0.0,0.0,210000.0,-50900.0,980000.0,-788100.0,0.0,0.0,170000.0,-409700.0,0.0,0.0,0.004289982528719927
2021-05-25,841223469.6433078,1068000449.5333575,260000.0,-339100.0,1820000.0,-1032600.0,130000.0,-258600.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1820000.0,-830300.0,0.0,0.0,0.0,0.0,170000.0,-323000.0,0.0,0.0,0.0,0.0,270000.0,-382700.0,0.0,0.0,210000.0,-50900.0,980000.0,-788100.0,0.0,0.0,170000.0,-409700.0,0.0,0.0,-0.0020619229391182214
2021-05-26,841223469.6433078,1069082329.7635437,260000.0,-339100.0,1820000.0,-1032600.0,130000.0,-258600.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1820000.0,-830300.0,0.0,0.0,0.0,0.0,170000.0,-323000.0,0.0,0.0,0.0,0.0,270000.0,-382700.0,0.0,0.0,210000.0,-50900.0,980000.0,-788100.0,0.0,0.0,170000.0,-409700.0,0.0,0.0,0.0010129960438303165
2021-05-27,841808374.2077522,1045875161.6844181,260000.0,-339100.0,1820000.0,-1032600.0,130000.0,-258600.0,0,0,0.0,0.0,0.0,0.0,230000.0,-55800.0,1820000.0,-830300.0,0.0,0.0,0.0,0.0,170000.0,-323000.0,0.0,0.0,0.0,0.0,270000.0,-382700.0,0.0,0.0,210000.0,-50900.0,980000.0,-788100.0,0.0,0.0,170000.0,-409700.0,0.0,0.0,-0.021707559308606794
2021-05-28,841808374.2077522,1047547450.5815291,260000.0,-339100.0,1820000.0,-1032600.0,130000.0,-258600.0,0,0,0.0,0.0,0.0,0.0,230000.0,-55800.0,1820000.0,-830300.0,0.0,0.0,0.0,0.0,170000.0,-323000.0,0.0,0.0,0.0,0.0,270000.0,-382700.0,0.0,0.0,210000.0,-50900.0,980000.0,-788100.0,0.0,0.0,170000.0,-409700.0,0.0,0.0,0.0015989373860048062
2021-05-31,841808374.2077522,1038956758.109799,260000.0,-339100.0,1820000.0,-1032600.0,130000.0,-258600.0,0,0,0.0,0.0,0.0,0.0,230000.0,-55800.0,1820000.0,-830300.0,0.0,0.0,0.0,0.0,170000.0,-323000.0,0.0,0.0,0.0,0.0,270000.0,-382700.0,0.0,0.0,210000.0,-50900.0,980000.0,-788100.0,0.0,0.0,170000.0,-409700.0,0.0,0.0,-0.008200766912239699
2021-06-01,841808374.2077522,1042497385.3667752,260000.0,-339100.0,1820000.0,-1032600.0,130000.0,-258600.0,0,0,0.0,0.0,0.0,0.0,230000.0,-55800.0,1820000.0,-830300.0,0.0,0.0,0.0,0.0,170000.0,-323000.0,0.0,0.0,0.0,0.0,270000.0,-382700.0,0.0,0.0,210000.0,-50900.0,980000.0,-788100.0,0.0,0.0,170000.0,-409700.0,0.0,0.0,0.0034078677763429432
2021-06-02,841808374.2077522,1042664604.9199331,260000.0,-339100.0,1820000.0,-1032600.0,130000.0,-258600.0,0,0,0.0,0.0,0.0,0.0,230000.0,-55800.0,1820000.0,-830300.0,0.0,0.0,0.0,0.0,170000.0,-323000.0,0.0,0.0,0.0,0.0,270000.0,-382700.0,0.0,0.0,210000.0,-50900.0,980000.0,-788100.0,0.0,0.0,170000.0,-409700.0,0.0,0.0,0.00016040285136931232
2021-06-03,841808374.2077522,1047323121.957187,260000.0,-339100.0,1820000.0,-1032600.0,130000.0,-258600.0,0,0,0.0,0.0,0.0,0.0,230000.0,-55800.0,1820000.0,-830300.0,0.0,0.0,0.0,0.0,170000.0,-323000.0,0.0,0.0,0.0,0.0,270000.0,-382700.0,0.0,0.0,210000.0,-50900.0,980000.0,-788100.0,0.0,0.0,170000.0,-409700.0,0.0,0.0,0.004467896018788942
2021-06-04,860734840.0868924,1010710582.7987381,260000.0,-339100.0,1820000.0,-1032600.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,230000.0,-55800.0,1820000.0,-830300.0,0.0,0.0,0.0,0.0,170000.0,-323000.0,0.0,0.0,0.0,0.0,270000.0,-382700.0,0.0,0.0,210000.0,-50900.0,980000.0,-788100.0,0.0,0.0,170000.0,-409700.0,0.0,0.0,-0.034958207635127136
2021-06-07,860734840.0868924,1010198854.8601202,260000.0,-339100.0,1820000.0,-1032600.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,230000.0,-55800.0,1820000.0,-830300.0,0.0,0.0,0.0,0.0,170000.0,-323000.0,0.0,0.0,0.0,0.0,270000.0,-382700.0,0.0,0.0,210000.0,-50900.0,980000.0,-788100.0,0.0,0.0,170000.0,-409700.0,0.0,0.0,-0.0005063051157542242
2021-06-08,861297586.8071208,937252616.8632365,260000.0,-339100.0,1820000.0,-1032600.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,230000.0,-55800.0,1820000.0,-830300.0,0.0,0.0,0.0,0.0,170000.0,-323000.0,0.0,0.0,0.0,0.0,270000.0,-382700.0,0.0,0.0,210000.0,-50900.0,980000.0,-788100.0,430000.0,-239600.0,170000.0,-409700.0,0.0,0.0,-0.07220978092178132
2021-06-09,861297586.8071208,928377342.0379347,260000.0,-339100.0,1820000.0,-1032600.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,230000.0,-55800.0,1820000.0,-830300.0,0.0,0.0,0.0,0.0,170000.0,-323000.0,0.0,0.0,0.0,0.0,270000.0,-382700.0,0.0,0.0,210000.0,-50900.0,980000.0,-788100.0,430000.0,-239600.0,170000.0,-409700.0,0.0,0.0,-0.009469458570310896
2021-06-10,861297586.8071208,933623069.0017048,260000.0,-339100.0,1820000.0,-1032600.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,230000.0,-55800.0,1820000.0,-830300.0,0.0,0.0,0.0,0.0,170000.0,-323000.0,0.0,0.0,0.0,0.0,270000.0,-382700.0,0.0,0.0,210000.0,-50900.0,980000.0,-788100.0,430000.0,-239600.0,170000.0,-409700.0,0.0,0.0,0.005650425453356034
2021-06-11,861297586.8071208,931364446.8505057,260000.0,-339100.0,1820000.0,-1032600.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,230000.0,-55800.0,1820000.0,-830300.0,0.0,0.0,0.0,0.0,170000.0,-323000.0,0.0,0.0,0.0,0.0,270000.0,-382700.0,0.0,0.0,210000.0,-50900.0,980000.0,-788100.0,430000.0,-239600.0,170000.0,-409700.0,0.0,0.0,-0.002419201309597274
