date,cash,value,601288.SH_volume_1_x,601988.SH_volume_2_x,600022.SH_volume_1,600808.SH_volume_2_x,601398.SH_volume_1,601998.SH_volume_2_x,600231.SH_volume_1,600569.SH_volume_2,601288.SH_volume_1_y,601398.SH_volume_2,601328.SH_volume_1,601988.SH_volume_2_y,601288.SH_volume_1,601998.SH_volume_2_y,000825.SZ_volume_1,600808.SH_volume_2_y,688033.SH_volume_1,688518.SH_volume_2,000831.SZ_volume_1,600111.SH_volume_2,000505.SZ_volume_1,600073.SH_volume_2,300619.SZ_volume_1,603667.SH_volume_2,600015.SH_volume_1_x,601169.SH_volume_2,600123.SH_volume_1,601101.SH_volume_2,000898.SZ_volume_1,600808.SH_volume_2,002897.SZ_volume_1,688556.SH_volume_2_x,002110.SZ_volume_1,600782.SH_volume_2,603688.SH_volume_1,688556.SH_volume_2_y,600015.SH_volume_1_y,601229.SH_volume_2,300841.SZ_volume_1,603882.SH_volume_2,rev
2022-03-31,145551371.91841206,157500130.18701,1940000.0,-1649100.0,960000.0,-1078200.0,1080000.0,-1323400.0,410000.0,-1227000.0,0,0,0,0,1880000.0,-1275200.0,160000.0,-964100.0,310000.0,-215000.0,60000.0,-10800.0,0,0,0,0,370000.0,-596400.0,0,0,850000.0,-1217300.0,150000.0,-173400.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0329084050895343
2022-04-01,145551371.91841206,158365015.03863704,1940000.0,-1649100.0,960000.0,-1078200.0,1080000.0,-1323400.0,410000.0,-1227000.0,0,0,0,0,1880000.0,-1275200.0,160000.0,-964100.0,310000.0,-215000.0,60000.0,-10800.0,0,0,0,0,370000.0,-596400.0,0,0,850000.0,-1217300.0,150000.0,-173400.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.005491327852238159
2022-04-06,145551371.91841206,164771186.2913791,1940000.0,-1649100.0,960000.0,-1078200.0,1080000.0,-1323400.0,410000.0,-1227000.0,0,0,0,0,1880000.0,-1275200.0,160000.0,-964100.0,310000.0,-215000.0,60000.0,-10800.0,0,0,0,0,370000.0,-596400.0,0,0,850000.0,-1217300.0,150000.0,-173400.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.04045193473557984
2022-04-07,145551371.91841206,161177356.48196006,1940000.0,-1649100.0,960000.0,-1078200.0,1080000.0,-1323400.0,410000.0,-1227000.0,0,0,0,0,1880000.0,-1275200.0,160000.0,-964100.0,310000.0,-215000.0,60000.0,-10800.0,0,0,0,0,370000.0,-596400.0,0,0,850000.0,-1217300.0,150000.0,-173400.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-0.021811033168528393
2022-04-08,145551371.91841206,160801177.9418651,1940000.0,-1649100.0,960000.0,-1078200.0,1080000.0,-1323400.0,410000.0,-1227000.0,0,0,0,0,1880000.0,-1275200.0,160000.0,-964100.0,310000.0,-215000.0,60000.0,-10800.0,0,0,0,0,370000.0,-596400.0,0,0,850000.0,-1217300.0,150000.0,-173400.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-0.0023339416175192085
2022-04-11,145551371.91841206,167023019.98057204,1940000.0,-1649100.0,960000.0,-1078200.0,1080000.0,-1323400.0,410000.0,-1227000.0,0,0,0,0,1880000.0,-1275200.0,160000.0,-964100.0,310000.0,-215000.0,60000.0,-10800.0,0,0,0,0,370000.0,-596400.0,0,0,850000.0,-1217300.0,150000.0,-173400.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.038692764060200835
2022-04-12,145551371.91841206,162824858.43574297,1940000.0,-1649100.0,960000.0,-1078200.0,1080000.0,-1323400.0,410000.0,-1227000.0,0,0,0,0,1880000.0,-1275200.0,160000.0,-964100.0,310000.0,-215000.0,60000.0,-10800.0,0,0,0,0,370000.0,-596400.0,0,0,850000.0,-1217300.0,150000.0,-173400.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-0.025135227140051675
2022-04-13,145551371.91841206,163787687.61369696,1940000.0,-1649100.0,960000.0,-1078200.0,1080000.0,-1323400.0,410000.0,-1227000.0,0,0,0,0,1880000.0,-1275200.0,160000.0,-964100.0,310000.0,-215000.0,60000.0,-10800.0,0,0,0,0,370000.0,-596400.0,0,0,850000.0,-1217300.0,150000.0,-173400.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.005913281222559519
2022-04-14,145551371.91841206,166518587.97391206,1940000.0,-1649100.0,960000.0,-1078200.0,1080000.0,-1323400.0,410000.0,-1227000.0,0,0,0,0,1880000.0,-1275200.0,160000.0,-964100.0,310000.0,-215000.0,60000.0,-10800.0,0,0,0,0,370000.0,-596400.0,0,0,850000.0,-1217300.0,150000.0,-173400.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.016673416665214047
2022-04-15,145551371.91841206,174524554.39144802,1940000.0,-1649100.0,960000.0,-1078200.0,1080000.0,-1323400.0,410000.0,-1227000.0,0,0,0,0,1880000.0,-1275200.0,160000.0,-964100.0,310000.0,-215000.0,60000.0,-10800.0,0,0,0,0,370000.0,-596400.0,0,0,850000.0,-1217300.0,150000.0,-173400.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.04807851492705573
2022-04-18,145819955.6133811,70539558.47298202,1940000.0,-1649100.0,960000.0,-1078200.0,1080000.0,-1323400.0,410000.0,-1227000.0,0,0,0,0,1880000.0,-1275200.0,160000.0,-964100.0,310000.0,-215000.0,60000.0,-10800.0,0,0,0,0,370000.0,-596400.0,0,0,850000.0,-1217300.0,150000.0,-173400.0,590000.0,-130700.0,0.0,0.0,0,0,0.0,0.0,-0.5958187160600562
2022-04-19,145819955.6133811,66198991.908772066,1940000.0,-1649100.0,960000.0,-1078200.0,1080000.0,-1323400.0,410000.0,-1227000.0,0,0,0,0,1880000.0,-1275200.0,160000.0,-964100.0,310000.0,-215000.0,60000.0,-10800.0,0,0,0,0,370000.0,-596400.0,0,0,850000.0,-1217300.0,150000.0,-173400.0,590000.0,-130700.0,0.0,0.0,0,0,0.0,0.0,-0.06153379264306669
2022-04-20,145819955.6133811,75724686.52363409,1940000.0,-1649100.0,960000.0,-1078200.0,1080000.0,-1323400.0,410000.0,-1227000.0,0,0,0,0,1880000.0,-1275200.0,160000.0,-964100.0,310000.0,-215000.0,60000.0,-10800.0,0,0,0,0,370000.0,-596400.0,0,0,850000.0,-1217300.0,150000.0,-173400.0,590000.0,-130700.0,0.0,0.0,0,0,0.0,0.0,0.1438948591239766
2022-04-21,145819955.6133811,80606953.43469407,1940000.0,-1649100.0,960000.0,-1078200.0,1080000.0,-1323400.0,410000.0,-1227000.0,0,0,0,0,1880000.0,-1275200.0,160000.0,-964100.0,310000.0,-215000.0,60000.0,-10800.0,0,0,0,0,370000.0,-596400.0,0,0,850000.0,-1217300.0,150000.0,-173400.0,590000.0,-130700.0,0.0,0.0,0,0,0.0,0.0,0.06447391379475964
2022-04-22,146465343.03620014,89720516.75283012,1940000.0,-1649100.0,960000.0,-1078200.0,1080000.0,-1323400.0,410000.0,-1227000.0,0,0,0,0,1880000.0,-1275200.0,160000.0,-964100.0,310000.0,-215000.0,60000.0,-10800.0,0,0,0,0,370000.0,-596400.0,0,0,850000.0,-1217300.0,150000.0,-173400.0,590000.0,-130700.0,0.0,0.0,0,0,50000.0,-142800.0,0.11306175124854034
2022-04-25,146465343.03620014,98910411.9727131,1940000.0,-1649100.0,960000.0,-1078200.0,1080000.0,-1323400.0,410000.0,-1227000.0,0,0,0,0,1880000.0,-1275200.0,160000.0,-964100.0,310000.0,-215000.0,60000.0,-10800.0,0,0,0,0,370000.0,-596400.0,0,0,850000.0,-1217300.0,150000.0,-173400.0,590000.0,-130700.0,0.0,0.0,0,0,50000.0,-142800.0,0.1024280237395434
2022-04-26,146465343.03620014,93078716.1317511,1940000.0,-1649100.0,960000.0,-1078200.0,1080000.0,-1323400.0,410000.0,-1227000.0,0,0,0,0,1880000.0,-1275200.0,160000.0,-964100.0,310000.0,-215000.0,60000.0,-10800.0,0,0,0,0,370000.0,-596400.0,0,0,850000.0,-1217300.0,150000.0,-173400.0,590000.0,-130700.0,0.0,0.0,0,0,50000.0,-142800.0,-0.058959372675252975
2022-04-27,171913194.692247,197576900.358325,1940000.0,-1649100.0,960000.0,-1078200.0,1080000.0,-1323400.0,410000.0,-1227000.0,0,0,0,0,1880000.0,-1275200.0,160000.0,-964100.0,310000.0,-215000.0,60000.0,-10800.0,0,0,0,0,370000.0,-596400.0,0,0,850000.0,-1217300.0,150000.0,-173400.0,0.0,0.0,0.0,0.0,0,0,50000.0,-142800.0,1.1226861367389165
2022-04-28,171913194.692247,199079515.70242697,1940000.0,-1649100.0,960000.0,-1078200.0,1080000.0,-1323400.0,410000.0,-1227000.0,0,0,0,0,1880000.0,-1275200.0,160000.0,-964100.0,310000.0,-215000.0,60000.0,-10800.0,0,0,0,0,370000.0,-596400.0,0,0,850000.0,-1217300.0,150000.0,-173400.0,0.0,0.0,0.0,0.0,0,0,50000.0,-142800.0,0.007605217722197466
2022-04-29,172177111.0880298,98477876.00328775,1940000.0,-1649100.0,960000.0,-1078200.0,1080000.0,-1323400.0,410000.0,-1227000.0,0,0,0,0,1880000.0,-1275200.0,160000.0,-964100.0,310000.0,-215000.0,60000.0,-10800.0,0,0,0,0,370000.0,-596400.0,0,0,850000.0,-1217300.0,150000.0,-173400.0,670000.0,-148400.0,0.0,0.0,0,0,50000.0,-142800.0,-0.5053339583642196
2022-05-05,230386446.51882178,96419004.59871572,1940000.0,-1649100.0,960000.0,-1078200.0,1080000.0,-1323400.0,0.0,0.0,0,0,0,0,0.0,0.0,160000.0,-964100.0,310000.0,-215000.0,60000.0,-10800.0,0,0,0,0,370000.0,-596400.0,0,0,850000.0,-1217300.0,150000.0,-173400.0,670000.0,-148400.0,0.0,0.0,0,0,50000.0,-142800.0,-0.020906943652026833
2022-05-06,246177783.7880661,114895485.53646803,1940000.0,-1649100.0,960000.0,-1078200.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,160000.0,-964100.0,310000.0,-215000.0,60000.0,-10800.0,0,0,0,0,370000.0,-596400.0,0,0,850000.0,-1217300.0,150000.0,-173400.0,670000.0,-148400.0,0.0,0.0,0,0,50000.0,-142800.0,0.1916269620771256
2022-05-09,268000155.90696615,132951335.62541208,1940000.0,-1649100.0,960000.0,-1078200.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,160000.0,-964100.0,0.0,0.0,60000.0,-10800.0,0,0,0,0,370000.0,-596400.0,0,0,850000.0,-1217300.0,150000.0,-173400.0,670000.0,-148400.0,0.0,0.0,0,0,50000.0,-142800.0,0.1571502135583307
2022-05-10,268000155.90696615,134531697.7447381,1940000.0,-1649100.0,960000.0,-1078200.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,160000.0,-964100.0,0.0,0.0,60000.0,-10800.0,0,0,0,0,370000.0,-596400.0,0,0,850000.0,-1217300.0,150000.0,-173400.0,670000.0,-148400.0,0.0,0.0,0,0,50000.0,-142800.0,0.011886771290351428
2022-05-11,268000155.90696615,124772488.61319013,1940000.0,-1649100.0,960000.0,-1078200.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,160000.0,-964100.0,0.0,0.0,60000.0,-10800.0,0,0,0,0,370000.0,-596400.0,0,0,850000.0,-1217300.0,150000.0,-173400.0,670000.0,-148400.0,0.0,0.0,0,0,50000.0,-142800.0,-0.07254207963735948
2022-05-12,268000155.90696615,127307659.54723409,1940000.0,-1649100.0,960000.0,-1078200.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,160000.0,-964100.0,0.0,0.0,60000.0,-10800.0,0,0,0,0,370000.0,-596400.0,0,0,850000.0,-1217300.0,150000.0,-173400.0,670000.0,-148400.0,0.0,0.0,0,0,50000.0,-142800.0,0.02031834871790772
2022-05-13,268000155.90696615,125512155.83006012,1940000.0,-1649100.0,960000.0,-1078200.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,160000.0,-964100.0,0.0,0.0,60000.0,-10800.0,0,0,0,0,370000.0,-596400.0,0,0,850000.0,-1217300.0,150000.0,-173400.0,670000.0,-148400.0,0.0,0.0,0,0,50000.0,-142800.0,-0.014103658205324221
2022-05-16,268000155.90696615,125995697.43088011,1940000.0,-1649100.0,960000.0,-1078200.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,160000.0,-964100.0,0.0,0.0,60000.0,-10800.0,0,0,0,0,370000.0,-596400.0,0,0,850000.0,-1217300.0,150000.0,-173400.0,670000.0,-148400.0,0.0,0.0,0,0,50000.0,-142800.0,0.003852547967343467
2022-05-17,268000155.90696615,120018948.89533812,1940000.0,-1649100.0,960000.0,-1078200.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,160000.0,-964100.0,0.0,0.0,60000.0,-10800.0,0,0,0,0,370000.0,-596400.0,0,0,850000.0,-1217300.0,150000.0,-173400.0,670000.0,-148400.0,0.0,0.0,0,0,50000.0,-142800.0,-0.047436132006180465
2022-05-18,268614824.5958108,121782281.81982869,1940000.0,-1649100.0,960000.0,-1078200.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,160000.0,-964100.0,570000.0,-395200.0,60000.0,-10800.0,0,0,0,0,370000.0,-596400.0,0,0,850000.0,-1217300.0,150000.0,-173400.0,670000.0,-148400.0,0.0,0.0,0,0,50000.0,-142800.0,0.014692121041888884
2022-05-19,268614824.5958108,125031904.35328673,1940000.0,-1649100.0,960000.0,-1078200.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,160000.0,-964100.0,570000.0,-395200.0,60000.0,-10800.0,0,0,0,0,370000.0,-596400.0,0,0,850000.0,-1217300.0,150000.0,-173400.0,670000.0,-148400.0,0.0,0.0,0,0,50000.0,-142800.0,0.026683869647521563
2022-05-20,268982670.2208695,187310430.5809314,1940000.0,-1649100.0,960000.0,-1078200.0,0.0,0.0,450000.0,-1346700.0,0,0,0,0,0.0,0.0,160000.0,-964100.0,570000.0,-395200.0,60000.0,-10800.0,0,0,0,0,370000.0,-596400.0,0,0,850000.0,-1217300.0,150000.0,-173400.0,670000.0,-148400.0,0.0,0.0,0,0,50000.0,-142800.0,0.4981010770792722
2022-05-23,268982670.2208695,185655223.1844734,1940000.0,-1649100.0,960000.0,-1078200.0,0.0,0.0,450000.0,-1346700.0,0,0,0,0,0.0,0.0,160000.0,-964100.0,570000.0,-395200.0,60000.0,-10800.0,0,0,0,0,370000.0,-596400.0,0,0,850000.0,-1217300.0,150000.0,-173400.0,670000.0,-148400.0,0.0,0.0,0,0,50000.0,-142800.0,-0.008836707017993994
2022-05-24,268982670.2208695,193172137.56583345,1940000.0,-1649100.0,960000.0,-1078200.0,0.0,0.0,450000.0,-1346700.0,0,0,0,0,0.0,0.0,160000.0,-964100.0,570000.0,-395200.0,60000.0,-10800.0,0,0,0,0,370000.0,-596400.0,0,0,850000.0,-1217300.0,150000.0,-173400.0,670000.0,-148400.0,0.0,0.0,0,0,50000.0,-142800.0,0.04048856936220413
2022-05-25,268982670.2208695,200832323.3061174,1940000.0,-1649100.0,960000.0,-1078200.0,0.0,0.0,450000.0,-1346700.0,0,0,0,0,0.0,0.0,160000.0,-964100.0,570000.0,-395200.0,60000.0,-10800.0,0,0,0,0,370000.0,-596400.0,0,0,850000.0,-1217300.0,150000.0,-173400.0,670000.0,-148400.0,0.0,0.0,0,0,50000.0,-142800.0,0.03965471333914983
2022-05-26,268982670.2208695,205187878.42308748,1940000.0,-1649100.0,960000.0,-1078200.0,0.0,0.0,450000.0,-1346700.0,0,0,0,0,0.0,0.0,160000.0,-964100.0,570000.0,-395200.0,60000.0,-10800.0,0,0,0,0,370000.0,-596400.0,0,0,850000.0,-1217300.0,150000.0,-173400.0,670000.0,-148400.0,0.0,0.0,0,0,50000.0,-142800.0,0.021687520441274533
2022-05-27,268982670.2208695,205122492.3757335,1940000.0,-1649100.0,960000.0,-1078200.0,0.0,0.0,450000.0,-1346700.0,0,0,0,0,0.0,0.0,160000.0,-964100.0,570000.0,-395200.0,60000.0,-10800.0,0,0,0,0,370000.0,-596400.0,0,0,850000.0,-1217300.0,150000.0,-173400.0,670000.0,-148400.0,0.0,0.0,0,0,50000.0,-142800.0,-0.0003186642790816707
2022-05-30,268982670.2208695,207565506.27904946,1940000.0,-1649100.0,960000.0,-1078200.0,0.0,0.0,450000.0,-1346700.0,0,0,0,0,0.0,0.0,160000.0,-964100.0,570000.0,-395200.0,60000.0,-10800.0,0,0,0,0,370000.0,-596400.0,0,0,850000.0,-1217300.0,150000.0,-173400.0,670000.0,-148400.0,0.0,0.0,0,0,50000.0,-142800.0,0.011910024468896108
2022-05-31,268982670.2208695,206812286.9555835,1940000.0,-1649100.0,960000.0,-1078200.0,0.0,0.0,450000.0,-1346700.0,0,0,0,0,0.0,0.0,160000.0,-964100.0,570000.0,-395200.0,60000.0,-10800.0,0,0,0,0,370000.0,-596400.0,0,0,850000.0,-1217300.0,150000.0,-173400.0,670000.0,-148400.0,0.0,0.0,0,0,50000.0,-142800.0,-0.0036288270482347507
2022-06-01,333693997.4672818,304946856.25783575,1940000.0,-1649100.0,960000.0,-1078200.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,160000.0,-964100.0,570000.0,-395200.0,60000.0,-10800.0,0,0,0,0,370000.0,-596400.0,0,0,850000.0,-1217300.0,150000.0,-173400.0,0.0,0.0,0.0,0.0,0,0,50000.0,-142800.0,0.47451034339815745
2022-06-02,333811255.54206496,301857336.494543,1940000.0,-1649100.0,960000.0,-1078200.0,1090000.0,-1335600.0,0.0,0.0,0,0,0,0,0.0,0.0,160000.0,-964100.0,570000.0,-395200.0,60000.0,-10800.0,0,0,0,0,370000.0,-596400.0,0,0,850000.0,-1217300.0,150000.0,-173400.0,0.0,0.0,0.0,0.0,0,0,50000.0,-142800.0,-0.010131338296796577
2022-06-06,333811255.54206496,288231681.84666103,1940000.0,-1649100.0,960000.0,-1078200.0,1090000.0,-1335600.0,0.0,0.0,0,0,0,0,0.0,0.0,160000.0,-964100.0,570000.0,-395200.0,60000.0,-10800.0,0,0,0,0,370000.0,-596400.0,0,0,850000.0,-1217300.0,150000.0,-173400.0,0.0,0.0,0.0,0.0,0,0,50000.0,-142800.0,-0.04513938540012363
2022-06-07,333811255.54206496,294997664.59528494,1940000.0,-1649100.0,960000.0,-1078200.0,1090000.0,-1335600.0,0.0,0.0,0,0,0,0,0.0,0.0,160000.0,-964100.0,570000.0,-395200.0,60000.0,-10800.0,0,0,0,0,370000.0,-596400.0,0,0,850000.0,-1217300.0,150000.0,-173400.0,0.0,0.0,0.0,0.0,0,0,50000.0,-142800.0,0.023474111885533055
2022-06-08,333811255.54206496,292477307.05239296,1940000.0,-1649100.0,960000.0,-1078200.0,1090000.0,-1335600.0,0.0,0.0,0,0,0,0,0.0,0.0,160000.0,-964100.0,570000.0,-395200.0,60000.0,-10800.0,0,0,0,0,370000.0,-596400.0,0,0,850000.0,-1217300.0,150000.0,-173400.0,0.0,0.0,0.0,0.0,0,0,50000.0,-142800.0,-0.008543652528062329
2022-06-09,333811255.54206496,290464190.40156895,1940000.0,-1649100.0,960000.0,-1078200.0,1090000.0,-1335600.0,0.0,0.0,0,0,0,0,0.0,0.0,160000.0,-964100.0,570000.0,-395200.0,60000.0,-10800.0,0,0,0,0,370000.0,-596400.0,0,0,850000.0,-1217300.0,150000.0,-173400.0,0.0,0.0,0.0,0.0,0,0,50000.0,-142800.0,-0.006882984088961819
2022-06-10,333811255.54206496,290528613.652637,1940000.0,-1649100.0,960000.0,-1078200.0,1090000.0,-1335600.0,0.0,0.0,0,0,0,0,0.0,0.0,160000.0,-964100.0,570000.0,-395200.0,60000.0,-10800.0,0,0,0,0,370000.0,-596400.0,0,0,850000.0,-1217300.0,150000.0,-173400.0,0.0,0.0,0.0,0.0,0,0,50000.0,-142800.0,0.00022179412539280463
2022-06-13,333811255.54206496,282630494.63450694,1940000.0,-1649100.0,960000.0,-1078200.0,1090000.0,-1335600.0,0.0,0.0,0,0,0,0,0.0,0.0,160000.0,-964100.0,570000.0,-395200.0,60000.0,-10800.0,0,0,0,0,370000.0,-596400.0,0,0,850000.0,-1217300.0,150000.0,-173400.0,0.0,0.0,0.0,0.0,0,0,50000.0,-142800.0,-0.02718533957406777
2022-06-14,333811255.54206496,285842096.551999,1940000.0,-1649100.0,960000.0,-1078200.0,1090000.0,-1335600.0,0.0,0.0,0,0,0,0,0.0,0.0,160000.0,-964100.0,570000.0,-395200.0,60000.0,-10800.0,0,0,0,0,370000.0,-596400.0,0,0,850000.0,-1217300.0,150000.0,-173400.0,0.0,0.0,0.0,0.0,0,0,50000.0,-142800.0,0.011363253358931402
2022-06-15,333811255.54206496,290606277.129299,1940000.0,-1649100.0,960000.0,-1078200.0,1090000.0,-1335600.0,0.0,0.0,0,0,0,0,0.0,0.0,160000.0,-964100.0,570000.0,-395200.0,60000.0,-10800.0,0,0,0,0,370000.0,-596400.0,0,0,850000.0,-1217300.0,150000.0,-173400.0,0.0,0.0,0.0,0.0,0,0,50000.0,-142800.0,0.016667176160434227
2022-06-16,333811255.54206496,291001163.845641,1940000.0,-1649100.0,960000.0,-1078200.0,1090000.0,-1335600.0,0.0,0.0,0,0,0,0,0.0,0.0,160000.0,-964100.0,570000.0,-395200.0,60000.0,-10800.0,0,0,0,0,370000.0,-596400.0,0,0,850000.0,-1217300.0,150000.0,-173400.0,0.0,0.0,0.0,0.0,0,0,50000.0,-142800.0,0.001358837531807211
2022-06-17,365589053.3593251,283667397.77660507,1940000.0,-1649100.0,0.0,0.0,1090000.0,-1335600.0,0.0,0.0,0,0,0,0,0.0,0.0,160000.0,-964100.0,570000.0,-395200.0,60000.0,-10800.0,0,0,0,0,370000.0,-596400.0,0,0,850000.0,-1217300.0,150000.0,-173400.0,0.0,0.0,0.0,0.0,0,0,50000.0,-142800.0,-0.025201844460409406
2022-06-20,365589053.3593251,284326467.7517131,1940000.0,-1649100.0,0.0,0.0,1090000.0,-1335600.0,0.0,0.0,0,0,0,0,0.0,0.0,160000.0,-964100.0,570000.0,-395200.0,60000.0,-10800.0,0,0,0,0,370000.0,-596400.0,0,0,850000.0,-1217300.0,150000.0,-173400.0,0.0,0.0,0.0,0.0,0,0,50000.0,-142800.0,0.0023233899287469217
2022-06-21,365589053.3593251,295989922.92889905,1940000.0,-1649100.0,0.0,0.0,1090000.0,-1335600.0,0.0,0.0,0,0,0,0,0.0,0.0,160000.0,-964100.0,570000.0,-395200.0,60000.0,-10800.0,0,0,0,0,370000.0,-596400.0,0,0,850000.0,-1217300.0,150000.0,-173400.0,0.0,0.0,0.0,0.0,0,0,50000.0,-142800.0,0.04102134869614393
2022-06-22,365589053.3593251,298572875.3192851,1940000.0,-1649100.0,0.0,0.0,1090000.0,-1335600.0,0.0,0.0,0,0,0,0,0.0,0.0,160000.0,-964100.0,570000.0,-395200.0,60000.0,-10800.0,0,0,0,0,370000.0,-596400.0,0,0,850000.0,-1217300.0,150000.0,-173400.0,0.0,0.0,0.0,0.0,0,0,50000.0,-142800.0,0.008726487593993193
2022-06-23,365589053.3593251,306506179.63915914,1940000.0,-1649100.0,0.0,0.0,1090000.0,-1335600.0,0.0,0.0,0,0,0,0,0.0,0.0,160000.0,-964100.0,570000.0,-395200.0,60000.0,-10800.0,0,0,0,0,370000.0,-596400.0,0,0,850000.0,-1217300.0,150000.0,-173400.0,0.0,0.0,0.0,0.0,0,0,50000.0,-142800.0,0.02657074696216255
2022-06-24,365589053.3593251,303703272.36522305,1940000.0,-1649100.0,0.0,0.0,1090000.0,-1335600.0,0.0,0.0,0,0,0,0,0.0,0.0,160000.0,-964100.0,570000.0,-395200.0,60000.0,-10800.0,0,0,0,0,370000.0,-596400.0,0,0,850000.0,-1217300.0,150000.0,-173400.0,0.0,0.0,0.0,0.0,0,0,50000.0,-142800.0,-0.009144700694895813
2022-06-27,365589053.3593251,303767132.5215291,1940000.0,-1649100.0,0.0,0.0,1090000.0,-1335600.0,0.0,0.0,0,0,0,0,0.0,0.0,160000.0,-964100.0,570000.0,-395200.0,60000.0,-10800.0,0,0,0,0,370000.0,-596400.0,0,0,850000.0,-1217300.0,150000.0,-173400.0,0.0,0.0,0.0,0.0,0,0,50000.0,-142800.0,0.00021027154501385148
2022-06-28,474915483.9758611,518942449.84831715,1940000.0,-1649100.0,0.0,0.0,1090000.0,-1335600.0,0.0,0.0,0,0,0,0,0.0,0.0,160000.0,-964100.0,570000.0,-395200.0,0.0,0.0,0,0,0,0,370000.0,-596400.0,0,0,850000.0,-1217300.0,150000.0,-173400.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.7083561527563809
2022-06-29,474915483.9758611,517747783.81494105,1940000.0,-1649100.0,0.0,0.0,1090000.0,-1335600.0,0.0,0.0,0,0,0,0,0.0,0.0,160000.0,-964100.0,570000.0,-395200.0,0.0,0.0,0,0,0,0,370000.0,-596400.0,0,0,850000.0,-1217300.0,150000.0,-173400.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-0.002302116609896321
2022-06-30,474915483.9758611,517481464.48730314,1940000.0,-1649100.0,0.0,0.0,1090000.0,-1335600.0,0.0,0.0,0,0,0,0,0.0,0.0,160000.0,-964100.0,570000.0,-395200.0,0.0,0.0,0,0,0,0,370000.0,-596400.0,0,0,850000.0,-1217300.0,150000.0,-173400.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-0.0005143804299374555
2022-07-01,474915483.9758611,517074400.8690891,1940000.0,-1649100.0,0.0,0.0,1090000.0,-1335600.0,0.0,0.0,0,0,0,0,0.0,0.0,160000.0,-964100.0,570000.0,-395200.0,0.0,0.0,0,0,0,0,370000.0,-596400.0,0,0,850000.0,-1217300.0,150000.0,-173400.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-0.0007866245385568238
