date,cash,value,600410.SH_volume_1,600797.SH_volume_2_x,600794.SH_volume_1,600165.SH_volume_2,000753.SZ_volume_1,600398.SH_volume_2,000606.SZ_volume_1,300238.SZ_volume_2,002342.SZ_volume_1,600532.SH_volume_2,300085.SZ_volume_1,600797.SH_volume_2_y,603918.SH_volume_1,600797.SH_volume_2_x,603559.SH_volume_1,600797.SH_volume_2_y,000825.SZ_volume_1,300064.SZ_volume_2,002584.SZ_volume_1_x,600929.SH_volume_2,002485.SZ_volume_1,600689.SH_volume_2,600222.SH_volume_1,600200.SH_volume_2,002465.SZ_volume_1,300050.SZ_volume_2,002226.SZ_volume_1,002584.SZ_volume_2,300182.SZ_volume_1,600797.SH_volume_2_x,002769.SZ_volume_1,603713.SH_volume_2,002400.SZ_volume_1,600715.SH_volume_2,002584.SZ_volume_1_y,002694.SZ_volume_2,300299.SZ_volume_1,600797.SH_volume_2_y,300597.SZ_volume_1,600797.SH_volume_2,rev
2020-01-02,16447621.010663277,-263020241.1091607,0.0,0.0,0.0,0.0,0,0,270000.0,-135500.0,0.0,0.0,0.0,0.0,330000.0,-80000.0,360000.0,-95000.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,80000.0,-91400.0,220000.0,-302900.0,0,0,0,0,240000.0,-93600.0,820000.0,-98800.0,-132.51012055458034
2020-01-03,16447621.010663277,-266282464.16014475,0.0,0.0,0.0,0.0,0,0,270000.0,-135500.0,0.0,0.0,0.0,0.0,330000.0,-80000.0,360000.0,-95000.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,80000.0,-91400.0,220000.0,-302900.0,0,0,0,0,240000.0,-93600.0,820000.0,-98800.0,0.012402935368119206
2020-01-06,16447621.010663277,-246334697.23371676,0.0,0.0,0.0,0.0,0,0,270000.0,-135500.0,0.0,0.0,0.0,0.0,330000.0,-80000.0,360000.0,-95000.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,80000.0,-91400.0,220000.0,-302900.0,0,0,0,0,240000.0,-93600.0,820000.0,-98800.0,-0.07491205622324126
2020-01-07,16447621.010663277,-236403465.62806875,0.0,0.0,0.0,0.0,0,0,270000.0,-135500.0,0.0,0.0,0.0,0.0,330000.0,-80000.0,360000.0,-95000.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,80000.0,-91400.0,220000.0,-302900.0,0,0,0,0,240000.0,-93600.0,820000.0,-98800.0,-0.04031600792407042
2020-01-08,16447621.010663277,-189700858.50612074,0.0,0.0,0.0,0.0,0,0,270000.0,-135500.0,0.0,0.0,0.0,0.0,330000.0,-80000.0,360000.0,-95000.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,80000.0,-91400.0,220000.0,-302900.0,0,0,0,0,240000.0,-93600.0,820000.0,-98800.0,-0.19755466358274443
2020-01-09,16447621.010663277,-215231850.74593666,0.0,0.0,0.0,0.0,0,0,270000.0,-135500.0,0.0,0.0,0.0,0.0,330000.0,-80000.0,360000.0,-95000.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,80000.0,-91400.0,220000.0,-302900.0,0,0,0,0,240000.0,-93600.0,820000.0,-98800.0,0.13458553873119228
2020-01-10,16836319.920118075,-221792420.4034699,70000.0,-74200.0,0.0,0.0,0,0,270000.0,-135500.0,0.0,0.0,0.0,0.0,330000.0,-80000.0,360000.0,-95000.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,80000.0,-91400.0,220000.0,-302900.0,0,0,0,0,240000.0,-93600.0,820000.0,-98800.0,0.030481407072401323
2020-01-13,16836319.920118075,-226385413.1749698,70000.0,-74200.0,0.0,0.0,0,0,270000.0,-135500.0,0.0,0.0,0.0,0.0,330000.0,-80000.0,360000.0,-95000.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,80000.0,-91400.0,220000.0,-302900.0,0,0,0,0,240000.0,-93600.0,820000.0,-98800.0,0.02070851998974832
2020-01-14,16836319.920118075,-182318677.225554,70000.0,-74200.0,0.0,0.0,0,0,270000.0,-135500.0,0.0,0.0,0.0,0.0,330000.0,-80000.0,360000.0,-95000.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,80000.0,-91400.0,220000.0,-302900.0,0,0,0,0,240000.0,-93600.0,820000.0,-98800.0,-0.19465360126960696
2020-01-15,16836319.920118075,-220970729.9870978,70000.0,-74200.0,0.0,0.0,0,0,270000.0,-135500.0,0.0,0.0,0.0,0.0,330000.0,-80000.0,360000.0,-95000.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,80000.0,-91400.0,220000.0,-302900.0,0,0,0,0,240000.0,-93600.0,820000.0,-98800.0,0.21200270509710717
2020-01-16,16836319.920118075,-194831687.37804994,70000.0,-74200.0,0.0,0.0,0,0,270000.0,-135500.0,0.0,0.0,0.0,0.0,330000.0,-80000.0,360000.0,-95000.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,80000.0,-91400.0,220000.0,-302900.0,0,0,0,0,240000.0,-93600.0,820000.0,-98800.0,-0.11829187789067852
2020-01-17,16836319.920118075,-179450493.82486993,70000.0,-74200.0,0.0,0.0,0,0,270000.0,-135500.0,0.0,0.0,0.0,0.0,330000.0,-80000.0,360000.0,-95000.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,80000.0,-91400.0,220000.0,-302900.0,0,0,0,0,240000.0,-93600.0,820000.0,-98800.0,-0.07894605728756254
2020-01-20,229045980.72623834,-62204190.33798158,0.0,0.0,0.0,0.0,0,0,270000.0,-135500.0,0.0,0.0,0.0,0.0,0.0,0.0,360000.0,-95000.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,220000.0,-302900.0,0,0,0,0,240000.0,-93600.0,820000.0,-98800.0,-0.653362947004826
2020-01-21,229547924.84021798,-1719616.688781023,0.0,0.0,0.0,0.0,0,0,270000.0,-135500.0,0.0,0.0,0.0,0.0,0.0,0.0,360000.0,-95000.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,200000.0,-645700.0,0.0,0.0,220000.0,-302900.0,0,0,0,0,240000.0,-93600.0,820000.0,-98800.0,-0.9723552918310227
2020-01-22,229547924.84021798,-8145933.06186299,0.0,0.0,0.0,0.0,0,0,270000.0,-135500.0,0.0,0.0,0.0,0.0,0.0,0.0,360000.0,-95000.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,200000.0,-645700.0,0.0,0.0,220000.0,-302900.0,0,0,0,0,240000.0,-93600.0,820000.0,-98800.0,3.737063274047056
2020-01-23,229547924.84021798,-70274.75239004195,0.0,0.0,0.0,0.0,0,0,270000.0,-135500.0,0.0,0.0,0.0,0.0,0.0,0.0,360000.0,-95000.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,200000.0,-645700.0,0.0,0.0,220000.0,-302900.0,0,0,0,0,240000.0,-93600.0,820000.0,-98800.0,-0.9913730260417866
2020-02-03,229547924.84021798,9473265.44625403,0.0,0.0,0.0,0.0,0,0,270000.0,-135500.0,0.0,0.0,0.0,0.0,0.0,0.0,360000.0,-95000.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,200000.0,-645700.0,0.0,0.0,220000.0,-302900.0,0,0,0,0,240000.0,-93600.0,820000.0,-98800.0,-135.803256134936
2020-02-04,230330547.18125138,160632165.5909084,0.0,0.0,150000.0,-556400.0,0,0,270000.0,-135500.0,0.0,0.0,0.0,0.0,0.0,0.0,360000.0,-95000.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,200000.0,-645700.0,0.0,0.0,220000.0,-302900.0,0,0,0,0,240000.0,-93600.0,820000.0,-98800.0,15.95636699955731
2020-02-05,230330547.18125138,158396247.89673844,0.0,0.0,150000.0,-556400.0,0,0,270000.0,-135500.0,0.0,0.0,0.0,0.0,0.0,0.0,360000.0,-95000.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,200000.0,-645700.0,0.0,0.0,220000.0,-302900.0,0,0,0,0,240000.0,-93600.0,820000.0,-98800.0,-0.013919489200340585
2020-02-06,230330547.18125138,162380431.9048834,0.0,0.0,150000.0,-556400.0,0,0,270000.0,-135500.0,0.0,0.0,0.0,0.0,0.0,0.0,360000.0,-95000.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,200000.0,-645700.0,0.0,0.0,220000.0,-302900.0,0,0,0,0,240000.0,-93600.0,820000.0,-98800.0,0.02515327263776057
2020-02-07,230968199.28699794,144889668.90797,0.0,0.0,150000.0,-556400.0,0,0,270000.0,-135500.0,0.0,0.0,0.0,0.0,0.0,0.0,360000.0,-95000.0,0.0,0.0,0,0,610000.0,-475800.0,0.0,0.0,0,0,200000.0,-645700.0,0.0,0.0,220000.0,-302900.0,0,0,0,0,240000.0,-93600.0,820000.0,-98800.0,-0.10771472148293615
2020-02-10,233463082.84281376,63950332.00999485,0.0,0.0,150000.0,-556400.0,0,0,270000.0,-135500.0,0.0,0.0,0.0,0.0,0.0,0.0,360000.0,-95000.0,0.0,0.0,0,0,610000.0,-475800.0,340000.0,-95400.0,0,0,200000.0,-645700.0,0.0,0.0,220000.0,-302900.0,0,0,0,0,240000.0,-93600.0,820000.0,-98800.0,-0.5586273852926369
2020-02-11,233463082.84281376,72676904.0914179,0.0,0.0,150000.0,-556400.0,0,0,270000.0,-135500.0,0.0,0.0,0.0,0.0,0.0,0.0,360000.0,-95000.0,0.0,0.0,0,0,610000.0,-475800.0,340000.0,-95400.0,0,0,200000.0,-645700.0,0.0,0.0,220000.0,-302900.0,0,0,0,0,240000.0,-93600.0,820000.0,-98800.0,0.1364585891447625
2020-02-12,233463082.84281376,62048784.091555804,0.0,0.0,150000.0,-556400.0,0,0,270000.0,-135500.0,0.0,0.0,0.0,0.0,0.0,0.0,360000.0,-95000.0,0.0,0.0,0,0,610000.0,-475800.0,340000.0,-95400.0,0,0,200000.0,-645700.0,0.0,0.0,220000.0,-302900.0,0,0,0,0,240000.0,-93600.0,820000.0,-98800.0,-0.14623792981733685
2020-02-13,233463082.84281376,70990719.13828388,0.0,0.0,150000.0,-556400.0,0,0,270000.0,-135500.0,0.0,0.0,0.0,0.0,0.0,0.0,360000.0,-95000.0,0.0,0.0,0,0,610000.0,-475800.0,340000.0,-95400.0,0,0,200000.0,-645700.0,0.0,0.0,220000.0,-302900.0,0,0,0,0,240000.0,-93600.0,820000.0,-98800.0,0.14411136620395082
2020-02-14,233463082.84281376,87097023.56157476,0.0,0.0,150000.0,-556400.0,0,0,270000.0,-135500.0,0.0,0.0,0.0,0.0,0.0,0.0,360000.0,-95000.0,0.0,0.0,0,0,610000.0,-475800.0,340000.0,-95400.0,0,0,200000.0,-645700.0,0.0,0.0,220000.0,-302900.0,0,0,0,0,240000.0,-93600.0,820000.0,-98800.0,0.22687901487400297
2020-02-17,233463082.84281376,95277346.29398686,0.0,0.0,150000.0,-556400.0,0,0,270000.0,-135500.0,0.0,0.0,0.0,0.0,0.0,0.0,360000.0,-95000.0,0.0,0.0,0,0,610000.0,-475800.0,340000.0,-95400.0,0,0,200000.0,-645700.0,0.0,0.0,220000.0,-302900.0,0,0,0,0,240000.0,-93600.0,820000.0,-98800.0,0.09392195505543177
2020-02-18,233463082.84281376,91296081.53270686,0.0,0.0,150000.0,-556400.0,0,0,270000.0,-135500.0,0.0,0.0,0.0,0.0,0.0,0.0,360000.0,-95000.0,0.0,0.0,0,0,610000.0,-475800.0,340000.0,-95400.0,0,0,200000.0,-645700.0,0.0,0.0,220000.0,-302900.0,0,0,0,0,240000.0,-93600.0,820000.0,-98800.0,-0.041786058450824726
2020-02-19,233463082.84281376,94487835.91637987,0.0,0.0,150000.0,-556400.0,0,0,270000.0,-135500.0,0.0,0.0,0.0,0.0,0.0,0.0,360000.0,-95000.0,0.0,0.0,0,0,610000.0,-475800.0,340000.0,-95400.0,0,0,200000.0,-645700.0,0.0,0.0,220000.0,-302900.0,0,0,0,0,240000.0,-93600.0,820000.0,-98800.0,0.03496047508380262
2020-02-20,233463082.84281376,98182862.75224382,0.0,0.0,150000.0,-556400.0,0,0,270000.0,-135500.0,0.0,0.0,0.0,0.0,0.0,0.0,360000.0,-95000.0,0.0,0.0,0,0,610000.0,-475800.0,340000.0,-95400.0,0,0,200000.0,-645700.0,0.0,0.0,220000.0,-302900.0,0,0,0,0,240000.0,-93600.0,820000.0,-98800.0,0.03910584680057627
2020-02-21,233463082.84281376,86564391.4233318,0.0,0.0,150000.0,-556400.0,0,0,270000.0,-135500.0,0.0,0.0,0.0,0.0,0.0,0.0,360000.0,-95000.0,0.0,0.0,0,0,610000.0,-475800.0,340000.0,-95400.0,0,0,200000.0,-645700.0,0.0,0.0,220000.0,-302900.0,0,0,0,0,240000.0,-93600.0,820000.0,-98800.0,-0.11833502307047461
2020-02-24,233463082.84281376,80724569.02205086,0.0,0.0,150000.0,-556400.0,0,0,270000.0,-135500.0,0.0,0.0,0.0,0.0,0.0,0.0,360000.0,-95000.0,0.0,0.0,0,0,610000.0,-475800.0,340000.0,-95400.0,0,0,200000.0,-645700.0,0.0,0.0,220000.0,-302900.0,0,0,0,0,240000.0,-93600.0,820000.0,-98800.0,-0.06746217821508216
2020-02-25,233463082.84281376,65732172.41753477,0.0,0.0,150000.0,-556400.0,0,0,270000.0,-135500.0,0.0,0.0,0.0,0.0,0.0,0.0,360000.0,-95000.0,0.0,0.0,0,0,610000.0,-475800.0,340000.0,-95400.0,0,0,200000.0,-645700.0,0.0,0.0,220000.0,-302900.0,0,0,0,0,240000.0,-93600.0,820000.0,-98800.0,-0.18572284480603096
2020-02-26,234172055.47677994,108787945.53410688,0.0,0.0,150000.0,-556400.0,0,0,270000.0,-135500.0,0.0,0.0,0.0,0.0,0.0,0.0,360000.0,-95000.0,380000.0,-633200.0,0,0,610000.0,-475800.0,340000.0,-95400.0,0,0,200000.0,-645700.0,0.0,0.0,220000.0,-302900.0,0,0,0,0,240000.0,-93600.0,820000.0,-98800.0,0.6550182586858566
2020-02-27,234172055.47677994,121064621.30969286,0.0,0.0,150000.0,-556400.0,0,0,270000.0,-135500.0,0.0,0.0,0.0,0.0,0.0,0.0,360000.0,-95000.0,380000.0,-633200.0,0,0,610000.0,-475800.0,340000.0,-95400.0,0,0,200000.0,-645700.0,0.0,0.0,220000.0,-302900.0,0,0,0,0,240000.0,-93600.0,820000.0,-98800.0,0.11284959666544148
2020-02-28,303995845.8062478,173560868.15207985,0.0,0.0,150000.0,-556400.0,0,0,270000.0,-135500.0,0.0,0.0,0.0,0.0,0.0,0.0,360000.0,-95000.0,0.0,0.0,0,0,610000.0,-475800.0,340000.0,-95400.0,0,0,200000.0,-645700.0,0.0,0.0,220000.0,-302900.0,0,0,0,0,240000.0,-93600.0,820000.0,-98800.0,0.43362169950622853
2020-03-02,335846563.1064077,204997286.5358038,0.0,0.0,150000.0,-556400.0,0,0,270000.0,-135500.0,0.0,0.0,0.0,0.0,0.0,0.0,360000.0,-95000.0,0.0,0.0,0,0,0.0,0.0,340000.0,-95400.0,0,0,200000.0,-645700.0,0.0,0.0,220000.0,-302900.0,0,0,0,0,240000.0,-93600.0,820000.0,-98800.0,0.18112618770827016
2020-03-03,335846563.1064077,194947542.6352237,0.0,0.0,150000.0,-556400.0,0,0,270000.0,-135500.0,0.0,0.0,0.0,0.0,0.0,0.0,360000.0,-95000.0,0.0,0.0,0,0,0.0,0.0,340000.0,-95400.0,0,0,200000.0,-645700.0,0.0,0.0,220000.0,-302900.0,0,0,0,0,240000.0,-93600.0,820000.0,-98800.0,-0.049023789877457036
2020-03-04,336061835.97827595,183066655.141514,0.0,0.0,150000.0,-556400.0,0,0,270000.0,-135500.0,0.0,0.0,0.0,0.0,0.0,0.0,360000.0,-95000.0,0.0,0.0,0,0,570000.0,-444600.0,340000.0,-95400.0,0,0,200000.0,-645700.0,0.0,0.0,220000.0,-302900.0,0,0,0,0,240000.0,-93600.0,820000.0,-98800.0,-0.06094402285408962
2020-03-05,336061835.97827595,201070135.45186692,0.0,0.0,150000.0,-556400.0,0,0,270000.0,-135500.0,0.0,0.0,0.0,0.0,0.0,0.0,360000.0,-95000.0,0.0,0.0,0,0,570000.0,-444600.0,340000.0,-95400.0,0,0,200000.0,-645700.0,0.0,0.0,220000.0,-302900.0,0,0,0,0,240000.0,-93600.0,820000.0,-98800.0,0.09834385348023034
2020-03-06,426938073.0360758,433742267.1767336,0.0,0.0,150000.0,-556400.0,0,0,270000.0,-135500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,570000.0,-444600.0,340000.0,-95400.0,0,0,200000.0,-645700.0,0.0,0.0,220000.0,-302900.0,0,0,0,0,240000.0,-93600.0,820000.0,-98800.0,1.1571690206602798
2020-03-09,426938073.0360758,428880822.90165585,0.0,0.0,150000.0,-556400.0,0,0,270000.0,-135500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,570000.0,-444600.0,340000.0,-95400.0,0,0,200000.0,-645700.0,0.0,0.0,220000.0,-302900.0,0,0,0,0,240000.0,-93600.0,820000.0,-98800.0,-0.01120814050869734
2020-03-10,426938073.0360758,433291966.1217407,0.0,0.0,150000.0,-556400.0,0,0,270000.0,-135500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,570000.0,-444600.0,340000.0,-95400.0,0,0,200000.0,-645700.0,0.0,0.0,220000.0,-302900.0,0,0,0,0,240000.0,-93600.0,820000.0,-98800.0,0.010285242390276617
2020-03-11,426938073.0360758,436560738.60401297,0.0,0.0,150000.0,-556400.0,0,0,270000.0,-135500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,570000.0,-444600.0,340000.0,-95400.0,0,0,200000.0,-645700.0,0.0,0.0,220000.0,-302900.0,0,0,0,0,240000.0,-93600.0,820000.0,-98800.0,0.007544041288210401
2020-03-12,426938073.0360758,440978693.1620127,0.0,0.0,150000.0,-556400.0,0,0,270000.0,-135500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,570000.0,-444600.0,340000.0,-95400.0,0,0,200000.0,-645700.0,0.0,0.0,220000.0,-302900.0,0,0,0,0,240000.0,-93600.0,820000.0,-98800.0,0.010119908107465214
2020-03-13,426938073.0360758,440794116.47779375,0.0,0.0,150000.0,-556400.0,0,0,270000.0,-135500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,570000.0,-444600.0,340000.0,-95400.0,0,0,200000.0,-645700.0,0.0,0.0,220000.0,-302900.0,0,0,0,0,240000.0,-93600.0,820000.0,-98800.0,-0.00041856145678020873
2020-03-16,426938073.0360758,434209209.4109769,0.0,0.0,150000.0,-556400.0,0,0,270000.0,-135500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,570000.0,-444600.0,340000.0,-95400.0,0,0,200000.0,-645700.0,0.0,0.0,220000.0,-302900.0,0,0,0,0,240000.0,-93600.0,820000.0,-98800.0,-0.014938736295833976
2020-03-17,474946544.01031584,526294851.4396088,0.0,0.0,150000.0,-556400.0,0,0,270000.0,-135500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,570000.0,-444600.0,340000.0,-95400.0,0,0,200000.0,-645700.0,0.0,0.0,220000.0,-302900.0,0,0,0,0,0.0,0.0,820000.0,-98800.0,0.21207666726726027
2020-03-18,474946544.01031584,521125466.6557929,0.0,0.0,150000.0,-556400.0,0,0,270000.0,-135500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,570000.0,-444600.0,340000.0,-95400.0,0,0,200000.0,-645700.0,0.0,0.0,220000.0,-302900.0,0,0,0,0,0.0,0.0,820000.0,-98800.0,-0.009822221839479783
2020-03-19,474946544.01031584,515345447.402164,0.0,0.0,150000.0,-556400.0,0,0,270000.0,-135500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,570000.0,-444600.0,340000.0,-95400.0,0,0,200000.0,-645700.0,0.0,0.0,220000.0,-302900.0,0,0,0,0,0.0,0.0,820000.0,-98800.0,-0.011091415836422036
