date,cash,value,601288.SH_volume_1_x,601988.SH_volume_2_x,601288.SH_volume_1_y,601398.SH_volume_2,600231.SH_volume_1,600569.SH_volume_2,002065.SZ_volume_1_x,600410.SH_volume_2,300088.SZ_volume_1,603118.SH_volume_2,601288.SH_volume_1,601998.SH_volume_2_x,601398.SH_volume_1,601988.SH_volume_2_y,002065.SZ_volume_1_y,603138.SH_volume_2,601328.SH_volume_1,601988.SH_volume_2,603019.SH_volume_1,688138.SH_volume_2,601988.SH_volume_1,601998.SH_volume_2_y,002065.SZ_volume_1,603189.SH_volume_2_x,002815.SZ_volume_1,002947.SZ_volume_2,002939.SZ_volume_1_x,002945.SZ_volume_2,000555.SZ_volume_1,300348.SZ_volume_2,002939.SZ_volume_1_y,601990.SH_volume_2,600015.SH_volume_1,601229.SH_volume_2,002961.SZ_volume_1,603093.SH_volume_2,603138.SH_volume_1,603189.SH_volume_2_y,000783.SZ_volume_1,002926.SZ_volume_2,rev
2021-10-15,491133859.8202077,1085442859.668877,1910000.0,-1636700.0,0.0,0.0,400000.0,-1281900.0,0,0,0.0,0.0,0,0,1050000.0,-1618800.0,40000.0,-228800.0,0,0,0.0,0.0,0,0,40000.0,-557700.0,380000.0,-270900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.03210876700932386
2021-10-18,491133859.8202077,1094409791.5117097,1910000.0,-1636700.0,0.0,0.0,400000.0,-1281900.0,0,0,0.0,0.0,0,0,1050000.0,-1618800.0,40000.0,-228800.0,0,0,0.0,0.0,0,0,40000.0,-557700.0,380000.0,-270900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.008261081422165528
2021-10-19,491133859.8202077,1093739100.0694249,1910000.0,-1636700.0,0.0,0.0,400000.0,-1281900.0,0,0,0.0,0.0,0,0,1050000.0,-1618800.0,40000.0,-228800.0,0,0,0.0,0.0,0,0,40000.0,-557700.0,380000.0,-270900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,-0.0006128339196951327
2021-10-20,491133859.8202077,1112155629.9261408,1910000.0,-1636700.0,0.0,0.0,400000.0,-1281900.0,0,0,0.0,0.0,0,0,1050000.0,-1618800.0,40000.0,-228800.0,0,0,0.0,0.0,0,0,40000.0,-557700.0,380000.0,-270900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.016838137957714938
2021-10-21,507695602.61351764,838704832.1114078,1910000.0,-1636700.0,0.0,0.0,400000.0,-1281900.0,0,0,0.0,0.0,0,0,1050000.0,-1618800.0,40000.0,-228800.0,0,0,0.0,0.0,0,0,0.0,0.0,380000.0,-270900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,-0.24587457947130398
2021-10-22,507695602.61351764,831758605.0987488,1910000.0,-1636700.0,0.0,0.0,400000.0,-1281900.0,0,0,0.0,0.0,0,0,1050000.0,-1618800.0,40000.0,-228800.0,0,0,0.0,0.0,0,0,0.0,0.0,380000.0,-270900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,-0.00828208774614081
2021-10-25,507695602.61351764,830534141.0176817,1910000.0,-1636700.0,0.0,0.0,400000.0,-1281900.0,0,0,0.0,0.0,0,0,1050000.0,-1618800.0,40000.0,-228800.0,0,0,0.0,0.0,0,0,0.0,0.0,380000.0,-270900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,-0.001472138759444186
2021-10-26,507695602.61351764,829938195.4042938,1910000.0,-1636700.0,0.0,0.0,400000.0,-1281900.0,0,0,0.0,0.0,0,0,1050000.0,-1618800.0,40000.0,-228800.0,0,0,0.0,0.0,0,0,0.0,0.0,380000.0,-270900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,-0.0007175449917781185
2021-10-27,507880443.52312815,1062787055.5945933,1910000.0,-1636700.0,0.0,0.0,400000.0,-1281900.0,0,0,0.0,0.0,0,0,1050000.0,-1618800.0,40000.0,-228800.0,0,0,0.0,0.0,0,0,40000.0,-557700.0,380000.0,-270900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.28056168697823347
2021-10-28,507880443.52312815,1050211817.1773393,1910000.0,-1636700.0,0.0,0.0,400000.0,-1281900.0,0,0,0.0,0.0,0,0,1050000.0,-1618800.0,40000.0,-228800.0,0,0,0.0,0.0,0,0,40000.0,-557700.0,380000.0,-270900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,-0.011832321772322074
2021-10-29,543532091.7115781,1083809280.1933684,1910000.0,-1636700.0,0.0,0.0,400000.0,-1281900.0,0,0,0.0,0.0,0,0,1050000.0,-1618800.0,40000.0,-228800.0,0,0,0.0,0.0,0,0,40000.0,-557700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.03199113023345057
2021-11-01,543532091.7115781,1090595485.5516164,1910000.0,-1636700.0,0.0,0.0,400000.0,-1281900.0,0,0,0.0,0.0,0,0,1050000.0,-1618800.0,40000.0,-228800.0,0,0,0.0,0.0,0,0,40000.0,-557700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0062614386887673845
2021-11-02,543532091.7115781,1089042160.4731703,1910000.0,-1636700.0,0.0,0.0,400000.0,-1281900.0,0,0,0.0,0.0,0,0,1050000.0,-1618800.0,40000.0,-228800.0,0,0,0.0,0.0,0,0,40000.0,-557700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,-0.0014242907650222625
2021-11-03,543532091.7115781,1084406402.3329062,1910000.0,-1636700.0,0.0,0.0,400000.0,-1281900.0,0,0,0.0,0.0,0,0,1050000.0,-1618800.0,40000.0,-228800.0,0,0,0.0,0.0,0,0,40000.0,-557700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,-0.004256729728672637
2021-11-04,543532091.7115781,1087472850.5650883,1910000.0,-1636700.0,0.0,0.0,400000.0,-1281900.0,0,0,0.0,0.0,0,0,1050000.0,-1618800.0,40000.0,-228800.0,0,0,0.0,0.0,0,0,40000.0,-557700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0028277666247498168
2021-11-05,543532091.7115781,1091990539.5960803,1910000.0,-1636700.0,0.0,0.0,400000.0,-1281900.0,0,0,0.0,0.0,0,0,1050000.0,-1618800.0,40000.0,-228800.0,0,0,0.0,0.0,0,0,40000.0,-557700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.004154300522210219
2021-11-08,543532091.7115781,1095461313.8539045,1910000.0,-1636700.0,0.0,0.0,400000.0,-1281900.0,0,0,0.0,0.0,0,0,1050000.0,-1618800.0,40000.0,-228800.0,0,0,0.0,0.0,0,0,40000.0,-557700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0031783922405663745
2021-11-09,543532091.7115781,1095541288.8413203,1910000.0,-1636700.0,0.0,0.0,400000.0,-1281900.0,0,0,0.0,0.0,0,0,1050000.0,-1618800.0,40000.0,-228800.0,0,0,0.0,0.0,0,0,40000.0,-557700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,7.30057615037083e-05
2021-11-10,543532091.7115781,1098109012.0945942,1910000.0,-1636700.0,0.0,0.0,400000.0,-1281900.0,0,0,0.0,0.0,0,0,1050000.0,-1618800.0,40000.0,-228800.0,0,0,0.0,0.0,0,0,40000.0,-557700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.00234379414032837
2021-11-11,543532091.7115781,1106244751.1156523,1910000.0,-1636700.0,0.0,0.0,400000.0,-1281900.0,0,0,0.0,0.0,0,0,1050000.0,-1618800.0,40000.0,-228800.0,0,0,0.0,0.0,0,0,40000.0,-557700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0074088628100223985
2021-11-12,543532091.7115781,1103777499.5617623,1910000.0,-1636700.0,0.0,0.0,400000.0,-1281900.0,0,0,0.0,0.0,0,0,1050000.0,-1618800.0,40000.0,-228800.0,0,0,0.0,0.0,0,0,40000.0,-557700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,-0.0022302944727211615
2021-11-15,543532091.7115781,1101992644.8631864,1910000.0,-1636700.0,0.0,0.0,400000.0,-1281900.0,0,0,0.0,0.0,0,0,1050000.0,-1618800.0,40000.0,-228800.0,0,0,0.0,0.0,0,0,40000.0,-557700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,-0.001617042111552891
2021-11-16,543532091.7115781,1092867711.7026162,1910000.0,-1636700.0,0.0,0.0,400000.0,-1281900.0,0,0,0.0,0.0,0,0,1050000.0,-1618800.0,40000.0,-228800.0,0,0,0.0,0.0,0,0,40000.0,-557700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,-0.008280393887477366
2021-11-17,543532091.7115781,1094950628.6500742,1910000.0,-1636700.0,0.0,0.0,400000.0,-1281900.0,0,0,0.0,0.0,0,0,1050000.0,-1618800.0,40000.0,-228800.0,0,0,0.0,0.0,0,0,40000.0,-557700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0019059186442731413
2021-11-18,543532091.7115781,1087298071.7292564,1910000.0,-1636700.0,0.0,0.0,400000.0,-1281900.0,0,0,0.0,0.0,0,0,1050000.0,-1618800.0,40000.0,-228800.0,0,0,0.0,0.0,0,0,40000.0,-557700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,-0.006988951575152225
2021-11-19,543532091.7115781,1091806479.0925124,1910000.0,-1636700.0,0.0,0.0,400000.0,-1281900.0,0,0,0.0,0.0,0,0,1050000.0,-1618800.0,40000.0,-228800.0,0,0,0.0,0.0,0,0,40000.0,-557700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.004146431857536381
2021-11-22,543532091.7115781,1089566490.9015343,1910000.0,-1636700.0,0.0,0.0,400000.0,-1281900.0,0,0,0.0,0.0,0,0,1050000.0,-1618800.0,40000.0,-228800.0,0,0,0.0,0.0,0,0,40000.0,-557700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,-0.0020516348216214064
2021-11-23,543532091.7115781,1092065615.2625685,1910000.0,-1636700.0,0.0,0.0,400000.0,-1281900.0,0,0,0.0,0.0,0,0,1050000.0,-1618800.0,40000.0,-228800.0,0,0,0.0,0.0,0,0,40000.0,-557700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.002293686876297274
2021-11-24,543532091.7115781,1091287755.9677782,1910000.0,-1636700.0,0.0,0.0,400000.0,-1281900.0,0,0,0.0,0.0,0,0,1050000.0,-1618800.0,40000.0,-228800.0,0,0,0.0,0.0,0,0,40000.0,-557700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,-0.0007122825624386042
2021-11-25,543532091.7115781,1098922482.6642842,1910000.0,-1636700.0,0.0,0.0,400000.0,-1281900.0,0,0,0.0,0.0,0,0,1050000.0,-1618800.0,40000.0,-228800.0,0,0,0.0,0.0,0,0,40000.0,-557700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.006996071068107401
2021-11-26,543532091.7115781,1089448474.4878943,1910000.0,-1636700.0,0.0,0.0,400000.0,-1281900.0,0,0,0.0,0.0,0,0,1050000.0,-1618800.0,40000.0,-228800.0,0,0,0.0,0.0,0,0,40000.0,-557700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,-0.008621179679043967
2021-11-29,543532091.7115781,1086847288.9221883,1910000.0,-1636700.0,0.0,0.0,400000.0,-1281900.0,0,0,0.0,0.0,0,0,1050000.0,-1618800.0,40000.0,-228800.0,0,0,0.0,0.0,0,0,40000.0,-557700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,-0.0023876168782821505
2021-11-30,543532091.7115781,1100186654.2095723,1910000.0,-1636700.0,0.0,0.0,400000.0,-1281900.0,0,0,0.0,0.0,0,0,1050000.0,-1618800.0,40000.0,-228800.0,0,0,0.0,0.0,0,0,40000.0,-557700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.012273449474776266
2021-12-01,543532091.7115781,1113427070.4050643,1910000.0,-1636700.0,0.0,0.0,400000.0,-1281900.0,0,0,0.0,0.0,0,0,1050000.0,-1618800.0,40000.0,-228800.0,0,0,0.0,0.0,0,0,40000.0,-557700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.012034699880089539
2021-12-02,543532091.7115781,1112234239.8181803,1910000.0,-1636700.0,0.0,0.0,400000.0,-1281900.0,0,0,0.0,0.0,0,0,1050000.0,-1618800.0,40000.0,-228800.0,0,0,0.0,0.0,0,0,40000.0,-557700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,-0.0010713145194592988
2021-12-03,543532091.7115781,1114849265.3793123,1910000.0,-1636700.0,0.0,0.0,400000.0,-1281900.0,0,0,0.0,0.0,0,0,1050000.0,-1618800.0,40000.0,-228800.0,0,0,0.0,0.0,0,0,40000.0,-557700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0023511464289747153
2021-12-06,543532091.7115781,1110823011.9686863,1910000.0,-1636700.0,0.0,0.0,400000.0,-1281900.0,0,0,0.0,0.0,0,0,1050000.0,-1618800.0,40000.0,-228800.0,0,0,0.0,0.0,0,0,40000.0,-557700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,-0.0036114778344102927
2021-12-07,543532091.7115781,1108131118.7187963,1910000.0,-1636700.0,0.0,0.0,400000.0,-1281900.0,0,0,0.0,0.0,0,0,1050000.0,-1618800.0,40000.0,-228800.0,0,0,0.0,0.0,0,0,40000.0,-557700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,-0.0024233322688547165
2021-12-08,543532091.7115781,1128375182.2761981,1910000.0,-1636700.0,0.0,0.0,400000.0,-1281900.0,0,0,0.0,0.0,0,0,1050000.0,-1618800.0,40000.0,-228800.0,0,0,0.0,0.0,0,0,40000.0,-557700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.018268653605547858
2021-12-09,543532091.7115781,1124234503.9355423,1910000.0,-1636700.0,0.0,0.0,400000.0,-1281900.0,0,0,0.0,0.0,0,0,1050000.0,-1618800.0,40000.0,-228800.0,0,0,0.0,0.0,0,0,40000.0,-557700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,-0.003669593594129772
2021-12-10,543532091.7115781,1120298873.083084,1910000.0,-1636700.0,0.0,0.0,400000.0,-1281900.0,0,0,0.0,0.0,0,0,1050000.0,-1618800.0,40000.0,-228800.0,0,0,0.0,0.0,0,0,40000.0,-557700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,-0.003500720569134863
2021-12-13,543796667.6654576,1126224995.4200137,1910000.0,-1636700.0,0.0,0.0,400000.0,-1281900.0,0,0,0.0,0.0,0,0,1050000.0,-1618800.0,40000.0,-228800.0,0,0,0.0,0.0,0,0,40000.0,-557700.0,280000.0,-199600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.005289769077978956
2021-12-14,544322897.2704703,1151751745.4664721,1910000.0,-1636700.0,0.0,0.0,400000.0,-1281900.0,0,0,0.0,0.0,0,0,1050000.0,-1618800.0,40000.0,-228800.0,0,0,0.0,0.0,0,0,40000.0,-557700.0,280000.0,-199600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,190000.0,-460700.0,0,0,0.02266576407935128
2021-12-15,544322897.2704703,1151887493.1434762,1910000.0,-1636700.0,0.0,0.0,400000.0,-1281900.0,0,0,0.0,0.0,0,0,1050000.0,-1618800.0,40000.0,-228800.0,0,0,0.0,0.0,0,0,40000.0,-557700.0,280000.0,-199600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,190000.0,-460700.0,0,0,0.00011786192427187814
2021-12-16,544322897.2704703,1160564493.3435245,1910000.0,-1636700.0,0.0,0.0,400000.0,-1281900.0,0,0,0.0,0.0,0,0,1050000.0,-1618800.0,40000.0,-228800.0,0,0,0.0,0.0,0,0,40000.0,-557700.0,280000.0,-199600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,190000.0,-460700.0,0,0,0.007532853904306913
2021-12-17,544322897.2704703,1157710184.56583,1910000.0,-1636700.0,0.0,0.0,400000.0,-1281900.0,0,0,0.0,0.0,0,0,1050000.0,-1618800.0,40000.0,-228800.0,0,0,0.0,0.0,0,0,40000.0,-557700.0,280000.0,-199600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,190000.0,-460700.0,0,0,-0.0024594141851361773
2021-12-20,545207136.462171,1156576664.9197328,1910000.0,-1636700.0,0.0,0.0,400000.0,-1281900.0,0,0,0.0,0.0,0,0,1050000.0,-1618800.0,40000.0,-228800.0,0,0,0.0,0.0,0,0,40000.0,-557700.0,280000.0,-199600.0,730000.0,-651900.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,190000.0,-460700.0,0,0,-0.0009791048409255598
2021-12-21,545207136.462171,1164579441.013837,1910000.0,-1636700.0,0.0,0.0,400000.0,-1281900.0,0,0,0.0,0.0,0,0,1050000.0,-1618800.0,40000.0,-228800.0,0,0,0.0,0.0,0,0,40000.0,-557700.0,280000.0,-199600.0,730000.0,-651900.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,190000.0,-460700.0,0,0,0.006919364999171673
2021-12-22,593493714.763023,1212092812.0216188,1910000.0,-1636700.0,0.0,0.0,400000.0,-1281900.0,0,0,0.0,0.0,0,0,1050000.0,-1618800.0,40000.0,-228800.0,0,0,0.0,0.0,0,0,40000.0,-557700.0,280000.0,-199600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,190000.0,-460700.0,0,0,0.04079873758240016
2021-12-23,593493714.763023,1213028058.6538548,1910000.0,-1636700.0,0.0,0.0,400000.0,-1281900.0,0,0,0.0,0.0,0,0,1050000.0,-1618800.0,40000.0,-228800.0,0,0,0.0,0.0,0,0,40000.0,-557700.0,280000.0,-199600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,190000.0,-460700.0,0,0,0.0007715965501653432
2021-12-24,593493714.763023,1207373697.5433688,1910000.0,-1636700.0,0.0,0.0,400000.0,-1281900.0,0,0,0.0,0.0,0,0,1050000.0,-1618800.0,40000.0,-228800.0,0,0,0.0,0.0,0,0,40000.0,-557700.0,280000.0,-199600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,190000.0,-460700.0,0,0,-0.004661360526780345
2021-12-27,623305223.636603,1224429573.9215348,1910000.0,-1636700.0,0.0,0.0,400000.0,-1281900.0,0,0,0.0,0.0,0,0,1050000.0,-1618800.0,40000.0,-228800.0,0,0,0.0,0.0,0,0,40000.0,-557700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,190000.0,-460700.0,0,0,0.014126426981861062
2021-12-28,623305223.636603,1228473451.1089408,1910000.0,-1636700.0,0.0,0.0,400000.0,-1281900.0,0,0,0.0,0.0,0,0,1050000.0,-1618800.0,40000.0,-228800.0,0,0,0.0,0.0,0,0,40000.0,-557700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,190000.0,-460700.0,0,0,0.0033026621322569394
2021-12-29,623305223.636603,1230125781.900193,1910000.0,-1636700.0,0.0,0.0,400000.0,-1281900.0,0,0,0.0,0.0,0,0,1050000.0,-1618800.0,40000.0,-228800.0,0,0,0.0,0.0,0,0,40000.0,-557700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,190000.0,-460700.0,0,0,0.0013450276762274616
2021-12-30,623305223.636603,1241565891.1405687,1910000.0,-1636700.0,0.0,0.0,400000.0,-1281900.0,0,0,0.0,0.0,0,0,1050000.0,-1618800.0,40000.0,-228800.0,0,0,0.0,0.0,0,0,40000.0,-557700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,190000.0,-460700.0,0,0,0.009299950792596157
2021-12-31,623305223.636603,1248631382.628409,1910000.0,-1636700.0,0.0,0.0,400000.0,-1281900.0,0,0,0.0,0.0,0,0,1050000.0,-1618800.0,40000.0,-228800.0,0,0,0.0,0.0,0,0,40000.0,-557700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,190000.0,-460700.0,0,0,0.005690790588125383
