date,cash,value,rev
2021-09-24,1126024378.4764695,808015817.9659446,0.006770924694324609
2021-09-27,1126024378.4764695,826524972.1176234,0.022906920557907773
2021-09-28,1126024378.4764695,820857908.7729703,-0.0068564937973182305
2021-09-29,1126024378.4764695,831658549.0800964,0.013157746537730164
2021-09-30,1126024378.4764695,819143982.9436294,-0.015047721387953517
2021-10-08,1126024378.4764695,811940734.9684286,-0.008793628623524286
2021-10-11,1126024378.4764695,825689463.4174145,0.016933167479915356
2021-10-12,1126024378.4764695,829511917.9125144,0.00462940931725031
2021-10-13,1126024378.4764695,828499547.2523835,-0.0012204413683152282
2021-10-14,1126024378.4764695,823610459.1832935,-0.005901135474731478
2021-10-15,1126024378.4764695,832043309.9744686,0.010238882589637344
2021-10-18,1126024378.4764695,829383379.3180734,-0.003196865625272327
2021-10-19,1126024378.4764695,820416667.0934166,-0.010811299633264104
2021-10-20,1126024378.4764695,813024055.5116774,-0.009010801313837025
2021-10-21,1126024378.4764695,813442325.7070227,0.0005144622628441287
2021-10-22,1126024378.4764695,825742850.0974004,0.015121569165566173
2021-10-25,1126024378.4764695,801456449.7091714,-0.029411578175172037
2021-10-26,1126024378.4764695,803387173.5552615,0.0024090190387646704
2021-10-27,1126315673.46628,916665942.7854819,0.14100146599170027
2021-10-28,1126315673.46628,922193332.8387465,0.006029884819837905
2021-10-29,1126315673.46628,925410849.3745898,0.0034889826474227004
2021-11-01,1126315673.46628,925086480.8773689,-0.00035051296128640885
2021-11-01,12679451.917320762,-10546970.009114755,-6.273485004557378
2021-11-02,12679451.917320762,-10908765.844570184,0.03430329612606875
2021-11-03,12679451.917320762,-10036042.755685767,-0.08000200034716243
2021-11-04,12679451.917320762,-10370086.42939903,0.03328440121720444
2021-11-05,12679451.917320762,-8056452.146253811,-0.22310655739436291
2021-11-08,12679451.917320762,-7777340.706284409,-0.03464446072570371
2021-11-09,12679451.917320762,-6486468.472170314,-0.16597861439592299
2021-11-10,12679451.917320762,-5289159.282720221,-0.18458567933954417
2021-11-11,12679451.917320762,-1632650.1872149576,-0.6913214180278413
2021-11-12,13700968.50926584,1034947.8053168412,-1.633906646641984
2021-11-15,13700968.50926584,-3630578.017373981,-4.507981753980827
2021-11-16,201742574.0610139,167353885.2956462,-47.09565873389336
2021-11-17,201742574.0610139,160527076.18861318,-0.04079265381244557
2021-11-18,201742574.0610139,158556317.66810805,-0.012276798203124106
2021-11-19,201742574.0610139,159799508.0182473,0.007840686315265799
2021-11-22,201742574.0610139,158132771.9101102,-0.010430170460517196
2021-11-23,259436831.62795708,206832289.471529,0.3079660020700947
2021-11-24,259436831.62795708,209499004.02429745,0.01289312495443573
2021-11-25,259436831.62795708,211744911.562208,0.010720373341966294
2021-11-26,259436831.62795708,209775466.32549614,-0.009301027458849975
2021-11-29,259436831.62795708,209681292.170463,-0.00044892835507759354
2021-11-30,259436831.62795708,210425694.41970393,0.00355016053905155
2021-12-01,259436831.62795708,211324056.3750713,0.004269259787141433
2021-12-02,259436831.62795708,210921502.67235377,-0.0019049118667447962
2021-12-03,259436831.62795708,211846812.4556299,0.0043869864928540725
2021-12-06,259436831.62795708,209573361.99315816,-0.010731577388958247
2021-12-07,259436831.62795708,214339050.57455266,0.022739953857065398
2021-12-08,259436831.62795708,209540376.2398556,-0.022388241068689307
2021-12-09,259436831.62795708,213876526.3324727,0.020693625593444676
2021-12-10,259436831.62795708,215018602.77131313,0.005339886795547866
2021-12-13,259436831.62795708,209746359.73536268,-0.02451993905642591
2021-12-14,259436831.62795708,212361635.4024296,0.012468753547697498
2021-12-15,259436831.62795708,208071473.29847363,-0.020202152313557153
2021-12-16,259436831.62795708,207972132.90094095,-0.00047743400841004924
2021-12-17,259436831.62795708,209345674.33151418,0.006604449410669178
2021-12-20,259840120.5280471,210615796.28638616,0.00606710388895193
2021-12-21,259840120.5280471,211208115.68616742,0.0028123218211792977
2021-12-22,316560345.413727,257901814.46987507,0.22107909363241274
2021-12-23,316560345.413727,254067471.68185404,-0.01486745176997939
2021-12-24,316560345.413727,257938478.69505188,0.01523613781635591
2021-12-27,316560345.413727,256666953.9443828,-0.004929565984501116
2021-12-28,316560345.413727,251458957.67236772,-0.02029087185545353
2021-12-29,316560345.413727,247261002.58104205,-0.016694394704344973
2021-12-30,337244218.4248587,-5208236581.773921,-22.063720228453228
2021-12-31,337244218.4248587,-5242565578.338324,0.006591289782137855
2022-01-04,337244218.4248587,-5331504006.934508,0.016964676410280433
2022-01-05,337244218.4248587,-5250032286.895544,-0.015281188935241663
2022-01-06,337244218.4248587,-5191692203.4183235,-0.011112328513262937
2022-01-07,337244218.4248587,-5041802455.221115,-0.028871077545490453
2022-01-10,337670527.45896024,-30650375.84669157,-0.9939207503429749
2022-01-11,337670527.45896024,-25624093.39597038,-0.16398762859750482
2022-01-12,337670527.45896024,-33342773.177158676,0.301227429275688
2022-01-13,337670527.45896024,-39097241.22390406,0.1725851660919271
2022-01-14,337670527.45896024,-45026630.51386034,0.1516574853964645
2022-01-17,373851462.8562641,-5489330057.082172,120.91296560359802
2022-01-18,373851462.8562641,-5481097530.970067,-0.0014997323947544272
2022-01-19,487093219.3618221,-5629195640.622844,0.02701979098455598
2022-01-20,487666568.7179151,-587745912.6599063,-0.8955897165096797
2022-01-21,487666568.7179151,-596473730.939171,0.014849645214487284
2022-01-24,487666568.7179151,-597038428.7321857,0.0009467270119769555
2022-01-25,487666568.7179151,-548801701.0854766,-0.08079333812588918
2022-01-26,487666568.7179151,-558830614.1480218,0.018274201852342964
2022-01-27,487980876.6223514,-446652699.3312011,-0.20073688158234526
2022-01-28,487980876.6223514,-460724812.3917959,0.03150571592126461
2022-02-07,487980876.6223514,-462495002.72647876,0.0038421858060848635
2022-02-08,487980876.6223514,-503216190.06626457,0.08804676180224269
2022-02-09,487980876.6223514,-541835303.297991,0.07674457617637653
2022-02-10,531878766.49830145,-5350026110.939853,8.873897249543964
2022-02-11,531878766.49830145,-5226104829.320135,-0.023162743330601754
2022-02-14,531878766.49830145,-5125742846.075656,-0.019203974379047306
2022-02-15,531878766.49830145,-5122699709.990361,-0.0005936965970941843
2022-02-16,531878766.49830145,-5127592748.063355,0.0009551678509382988
2022-02-17,531878766.49830145,-5008034800.0625305,-0.0233165841897216
2022-02-18,531878766.49830145,-5569286128.38362,0.11207017337700642
2022-02-21,531878766.49830145,-6202414867.134718,0.11368220704703691
2022-02-22,531878766.49830145,-6903955166.447014,0.11310760636628947
2022-02-23,531878766.49830145,-7030194696.393574,0.018285102800215114
2022-02-24,531878766.49830145,-6277012033.805659,-0.10713539170889397
2022-02-25,531878766.49830145,-6053176868.443225,-0.0356595087211784
2022-02-28,531878766.49830145,-6014547501.63541,-0.006381668278883312
2022-03-01,531878766.49830145,-6459544685.355732,0.07398681007994745
2022-03-02,531878766.49830145,-6316016620.113693,-0.022219532836025957
2022-03-03,531878766.49830145,-6124593398.023605,-0.030307586823076216
2022-03-04,531878766.49830145,-5910269071.349078,-0.034994049848874775
2022-03-07,531878766.49830145,-5973787561.331973,0.01074714014135325
2022-03-08,531878766.49830145,-6639997058.697521,0.11152212738161116
2022-03-09,531878766.49830145,-6933852875.045744,0.044255413632045215
2022-03-10,531878766.49830145,-6614519442.335997,-0.046054255615805895
2022-03-11,531878766.49830145,-6656225736.794705,0.00630526447496238
2022-03-14,531878766.49830145,-6781616593.713518,0.01883813167958981
2022-03-15,531878766.49830145,-6098582944.46835,-0.10071841128239722
2022-03-16,531878766.49830145,-6773430581.125343,0.11065646606792567
2022-03-17,531878766.49830145,-7166035209.674378,0.0579624495810227
2022-03-18,531878766.49830145,-7033181366.230476,-0.018539379106670473
2022-03-21,531878766.49830145,-7809075544.043517,0.11031909137712037
2022-03-22,531878766.49830145,-7613561654.175717,-0.02503675227177571
2022-03-23,571721070.8108314,-7164121687.034645,-0.05903150030900106
2022-03-24,571721070.8108314,-6884662515.144488,-0.03900815537456759
2022-03-25,571721070.8108314,-6904743806.759755,0.002916815685749752
2022-03-28,642295200.3548065,-6922151703.158531,0.0025211502245359174
2022-03-29,803864035.7122947,-6303531227.437417,-0.08936823436545627
2022-03-30,803864035.7122947,-6377190683.626771,0.011685427347251975
2022-03-31,803864035.7122947,-6616297469.697307,0.03749406250066101
2022-04-01,804434693.1659924,-6275435695.721595,-0.05151850797774149
2022-04-06,804434693.1659924,-6272768128.843285,-0.00042508074461333756
2022-04-07,804841636.4877416,-5767121731.989384,-0.08060977011550141
2022-04-08,824739173.1190025,-5927569830.310935,0.02782117419709884
2022-04-11,824739173.1190025,-5960934855.290537,0.005628786490036397
2022-04-12,824739173.1190025,-5605409535.391679,-0.05964254408573466
2022-04-13,825490615.7570255,-5267446173.368819,-0.060292358638385224
2022-04-14,825490615.7570255,-5276385717.004024,0.001697130514669798
2022-04-15,825490615.7570255,-5220544459.268426,-0.010583240257746929
2022-04-18,825490615.7570255,-5188060442.95995,-0.006222342623824262
2022-04-19,825490615.7570255,-5362983799.722575,0.03371652252047119
2022-04-20,825490615.7570255,-5997908327.901585,0.11839016336611974
2022-04-21,826133995.9114301,-5372847768.0345,-0.10421308991325762
2022-04-22,826133995.9114301,-5315836520.159117,-0.010610992594014879
2022-04-25,826133995.9114301,-4705310331.367794,-0.11485044479378537
2022-04-26,826133995.9114301,-4270807715.611329,-0.09234303056694637
2022-04-27,873326471.108629,-4587608718.294375,0.07417824069321255
2022-04-28,937538440.9690858,-4293057819.2002935,-0.0642057588563466
2022-04-29,937538440.9690858,-4514799776.854684,0.051651286097911475
2022-05-05,937538440.9690858,-4590398159.109614,0.01674457030021337
2022-05-06,937538440.9690858,-4651385933.4740095,0.013285944323449428
2022-05-09,937538440.9690858,-4759488969.633664,0.02324103776934172
2022-05-10,937538440.9690858,-5041526680.083009,0.05925798173896246
2022-05-11,937538440.9690858,-5077911443.871192,0.007217013039308995
2022-05-12,937538440.9690858,-5153619035.238245,0.014909198831820625
2022-05-13,937538440.9690858,-5121061140.466664,-0.00631748186060388
2022-05-16,937538440.9690858,-5264688804.930942,0.028046465473597015
2022-05-17,937538440.9690858,-5079924996.004752,-0.03509491553482491
2022-05-18,937538440.9690858,-5084866922.371946,0.000972834514501919
2022-05-19,937538440.9690858,-5050319251.73381,-0.00679421333253305
2022-05-20,937538440.9690858,-5080823209.555167,0.006040005849310415
2022-05-23,937538440.9690858,-5152518581.571535,0.01411097553670726
2022-05-24,937538440.9690858,-4763391627.360387,-0.07552169837929301
2022-05-25,937538440.9690858,-4892337293.240762,0.02707013740791875
2022-05-26,937538440.9690858,-4863269868.643495,-0.005941418764692785
2022-05-27,973222583.8949977,-4857406525.615209,-0.001205638014474708
2022-05-30,973222583.8949977,-5065764717.250022,0.04289494620968015
2022-05-31,973222583.8949977,-5053300153.981331,-0.002460549189394201
2022-06-01,973222583.8949977,-4999681667.437417,-0.01061058811273452
2022-06-02,973222583.8949977,-5136380707.342005,0.027341548721971476
2022-06-06,973527912.5969899,-5331796603.106395,0.038045446180626774
2022-06-07,973527912.5969899,-5158222920.388445,-0.032554445647236974
2022-06-08,973527912.5969899,-5097790670.088585,-0.011715711250282479
2022-06-09,973527912.5969899,-4896058455.142267,-0.039572479138852534
2022-06-10,973527912.5969899,-4933374513.018228,0.007621652849501448
2022-06-13,973527912.5969899,-4909766142.052148,-0.004785440656042139
2022-06-14,973527912.5969899,-4867491854.128813,-0.008610244704173597
2022-06-15,973527912.5969899,-4924214638.601436,0.011653390734389868
2022-06-16,973527912.5969899,-5029241443.4798975,0.021328640724785908
2022-06-17,973527912.5969899,-4923614659.59061,-0.021002527931170745
2022-06-20,973527912.5969899,-4913815471.338359,-0.0019902427240447995
2022-06-21,973527912.5969899,-4950682532.522944,0.007502736193417681
2022-06-22,973527912.5969899,-4795238625.759799,-0.03139848005643153
2022-06-23,973527912.5969899,-5005894124.729729,0.043930138917028794
2022-06-24,973527912.5969899,-5413616535.095354,0.0814484685865462
2022-06-27,973527912.5969899,-5331500620.105245,-0.015168402574834983
2022-06-28,973527912.5969899,-5359759900.815016,0.005300436541862963
2022-06-29,973527912.5969899,-5425525197.992905,0.012270194634630638
2022-06-30,973527912.5969899,-5324792554.73355,-0.018566431743164524
2022-07-01,973527912.5969899,-5249448945.9263935,-0.014149585741171977
2022-07-04,973527912.5969899,-5272246806.036807,0.004342905387832108
2022-07-05,973527912.5969899,-5167400960.221382,-0.01988636907046437
2022-07-06,973527912.5969899,-5045569802.804749,-0.02357687323946589
2022-07-07,973527912.5969899,-5048634921.707232,0.0006074871664207837
2022-07-08,973527912.5969899,-5082575817.742739,0.00672278676550242
2022-07-11,973527912.5969899,-5257103604.178016,0.03433845213405751
2022-07-12,973527912.5969899,-5166829690.317277,-0.017171796612300838
2022-07-13,973527912.5969899,-5185687612.935305,0.0036498053445361833
2022-07-14,973527912.5969899,-5162598626.474336,-0.004452444532789701
2022-07-15,973527912.5969899,-5210872095.75342,0.009350614442798832
2022-07-18,973527912.5969899,-5363798173.377054,0.02934750168753153
2022-07-19,973527912.5969899,-5413859003.68314,0.009333093581813001
2022-07-20,973527912.5969899,-5528565800.0987835,0.021187621683092628
2022-07-21,973527912.5969899,-5455996586.241397,-0.013126227756227515
2022-07-22,973527912.5969899,-5395957382.2334795,-0.011004259819245577
2022-07-25,973527912.5969899,-5323641721.117804,-0.013401822140734376
2022-07-26,973527912.5969899,-5590779586.826578,0.050179534931716674
2022-07-27,1007591545.9742851,-5539832647.709413,-0.009112671734942013
2022-07-28,1007591545.9742851,-5496549324.057666,-0.007813110323764638
2022-07-29,1007591545.9742851,-5507187457.760258,0.0019354204020385346
2022-08-01,1007961505.1704695,-5490952654.257775,-0.0029479300690238297
2022-08-02,1062564994.0447215,-5024273196.78946,-0.08499061763106697
2022-08-03,1062564994.0447215,-5118406046.000366,0.018735615187298604
2022-08-04,1062564994.0447215,-5175183336.417383,0.011092767925550584
2022-08-05,1062564994.0447215,-5324137207.450753,0.028782337040157202
2022-08-08,1062564994.0447215,-5370460615.115572,0.008700641223143624
2022-08-09,1063019520.2726465,-5299189214.989831,-0.013271003221798527
2022-08-10,1085971278.3880227,-5295438698.1674385,-0.0007077529543166872
2022-08-11,1085971278.3880227,-5382583691.358402,0.016456614486184407
2022-08-12,1085971278.3880227,-5366811707.234899,-0.0029301883682413266
2022-08-15,1086420051.9093223,-5231458581.924788,-0.02522039763900108
2022-08-16,1086420051.9093223,-5170297758.279117,-0.011690969676600105
2022-08-17,1086420051.9093223,-5131138026.86271,-0.007573979922858576
2022-08-18,1086420051.9093223,-5070704049.873076,-0.011777889558465926
2022-08-19,1086420051.9093223,-5033123488.582469,-0.007411310327122722
2022-08-22,1086420051.9093223,-5068096584.286648,0.006948586853375405
2022-08-23,1086420051.9093223,-5013780252.02185,-0.010717304092665247
2022-08-24,1086420051.9093223,-4858364315.277576,-0.030997755970976315
2022-08-25,1086420051.9093223,-4816929199.78021,-0.008528614325416184
2022-08-26,1086420051.9093223,-4793210353.074595,-0.004924059649184076
2022-08-29,1086420051.9093223,-4720638569.925181,-0.015140537928376774
2022-08-30,1086420051.9093223,-4669523164.41331,-0.01082807013388476
2022-08-31,1086420051.9093223,-4482672745.817755,-0.04001488203753922
2022-09-01,1086635569.0609875,-4407944149.029375,-0.016670544790069686
2022-09-02,1086635569.0609875,-4496611019.706992,0.020115243678198835
2022-09-05,1086635569.0609875,-4460450745.141178,-0.008041672808107414
2022-09-06,1086635569.0609875,-4516107488.599053,0.012477829402892215
2022-09-07,1086635569.0609875,-4551164299.594112,0.0077626166081210535
2022-09-08,1086635569.0609875,-4460308389.31051,-0.019963223540777397
2022-09-09,1086635569.0609875,-4486330383.912491,0.005834124533708351
2022-09-13,1086635569.0609875,-4522106761.581032,0.007974530319218465
2022-09-14,1086635569.0609875,-4473101194.224665,-0.010836888631800767
2022-09-15,1086635569.0609875,-4381012493.568678,-0.020587216040380385
2022-09-16,1087122116.1889708,689293952.8772433,-1.1573366781969068
2022-09-19,1087122116.1889708,698364796.1569418,0.01315961534528931
2022-09-20,1087122116.1889708,698045194.8815081,-0.0004576423055577816
2022-09-21,1087122116.1889708,691773504.4041154,-0.008984648162297382
2022-09-22,1087122116.1889708,688617763.3078066,-0.004561812610945792
2022-09-23,1087307202.2021122,697451645.1614628,0.012828425760065043
2022-09-26,1087307202.2021122,699770271.7193915,0.0033244262509293243
2022-09-27,1087307202.2021122,696585190.9058315,-0.004551609209882512
2022-09-28,1087307202.2021122,707511766.0870038,0.015685913688408437
2022-09-29,1087307202.2021122,707667709.11299,0.00022041050546572905
2022-09-30,1087307202.2021122,715372042.2895817,0.010886936167044281
